oktmo,name,year,harvest
47703000,Ковдорский район,2013,548.0
47703000,Ковдорский район,2015,310.43
47703000,Ковдорский район,2016,308.37
47703000,Ковдорский район,2017,245.71
47703000,Ковдорский район,2018,359.52
47703000,Ковдорский район,2019,389.8
47703000,Ковдорский район,2020,565.21
47703000,Ковдорский район,2021,575.43
47705000,город Апатиты,2008,1326.05
47705000,город Апатиты,2009,1210.0
47705000,город Апатиты,2010,1210.0
47705000,город Апатиты,2011,1319.0
47705000,город Апатиты,2012,23.13
47705000,город Апатиты,2013,1488.0
47705000,город Апатиты,2015,1268.3
47705000,город Апатиты,2016,1180.55
47705000,город Апатиты,2017,905.79
47705000,город Апатиты,2018,1415.3
47705000,город Апатиты,2019,1458.46
47705000,город Апатиты,2020,1898.21
47705000,город Апатиты,2021,1699.33
47712000,город Кировск,2008,430.0
47712000,город Кировск,2009,451.5
47712000,город Кировск,2010,462.0
47712000,город Кировск,2011,372.0
47712000,город Кировск,2012,92.5
47712000,город Кировск,2013,336.0
47712000,город Кировск,2014,232.0
47712000,город Кировск,2015,328.18
47712000,город Кировск,2016,328.4
47712000,город Кировск,2017,259.63
47712000,город Кировск,2018,355.64
47712000,город Кировск,2019,380.69
47712000,город Кировск,2020,517.05
47712000,город Кировск,2021,532.97
47715000,город Мончегорск,2008,104.0
47715000,город Мончегорск,2009,110.0
47715000,город Мончегорск,2010,110.0
47715000,город Мончегорск,2011,93.0
47715000,город Мончегорск,2012,23.13
47715000,город Мончегорск,2013,84.0
47715000,город Мончегорск,2014,58.0
47715000,город Мончегорск,2015,220.44
47715000,город Мончегорск,2016,207.77
47715000,город Мончегорск,2017,153.94
47715000,город Мончегорск,2018,286.0
47715000,город Мончегорск,2019,297.98
47715000,город Мончегорск,2020,355.49
47715000,город Мончегорск,2021,302.91
47717000,город Оленегорск,2008,220.0
47717000,город Оленегорск,2009,210.0
47717000,город Оленегорск,2010,210.0
47717000,город Оленегорск,2011,186.0
47717000,город Оленегорск,2012,46.25
47717000,город Оленегорск,2013,168.0
47717000,город Оленегорск,2014,116.0
47717000,город Оленегорск,2015,108.05
47717000,город Оленегорск,2016,113.11
47717000,город Оленегорск,2017,82.5
47717000,город Оленегорск,2018,185.42
47717000,город Оленегорск,2019,206.46
47717000,город Оленегорск,2020,278.83
47717000,город Оленегорск,2021,232.18
47719000,город Полярные Зори,2008,103.0
47719000,город Полярные Зори,2009,210.0
47719000,город Полярные Зори,2010,210.0
47719000,город Полярные Зори,2011,93.0
47719000,город Полярные Зори,2012,23.13
47719000,город Полярные Зори,2013,168.0
47719000,город Полярные Зори,2014,116.0
47719000,город Полярные Зори,2015,169.42
47719000,город Полярные Зори,2016,175.13
47719000,город Полярные Зори,2017,149.67
47719000,город Полярные Зори,2018,234.87
47719000,город Полярные Зори,2019,242.62
47719000,город Полярные Зори,2020,289.87
47719000,город Полярные Зори,2021,252.46
49510000,Волотовский,2021,2239.0
49510000,Волотовский,2022,3521.2
49523000,Марёвский,2021,1837.2
49523000,Марёвский,2022,2975.2
49538000,Солецкий,2021,36345.3
49538000,Солецкий,2022,30012.9
49545000,Хвойнинский,2021,7257.7
49545000,Хвойнинский,2022,8513.2
49603000,Батецкий муниципальный район,2007,14134.2
49603000,Батецкий муниципальный район,2008,13348.7
49603000,Батецкий муниципальный район,2009,11472.73
49603000,Батецкий муниципальный район,2010,12469.18
49603000,Батецкий муниципальный район,2011,10510.69
49603000,Батецкий муниципальный район,2012,11191.08
49603000,Батецкий муниципальный район,2013,10371.29
49603000,Батецкий муниципальный район,2014,9765.39
49603000,Батецкий муниципальный район,2015,11913.7
49603000,Батецкий муниципальный район,2016,12961.22
49603000,Батецкий муниципальный район,2017,10471.69
49603000,Батецкий муниципальный район,2018,13330.0
49603000,Батецкий муниципальный район,2019,13377.0
49603000,Батецкий муниципальный район,2020,8889.0
49603000,Батецкий муниципальный район,2021,8988.7
49603000,Батецкий муниципальный район,2022,8175.5
49606000,Боровичский муниципальный район,2007,50468.75
49606000,Боровичский муниципальный район,2008,55797.49
49606000,Боровичский муниципальный район,2009,73393.99
49606000,Боровичский муниципальный район,2010,54847.49
49606000,Боровичский муниципальный район,2011,85261.7
49606000,Боровичский муниципальный район,2012,66758.32
49606000,Боровичский муниципальный район,2013,65255.75
49606000,Боровичский муниципальный район,2014,62604.46
49606000,Боровичский муниципальный район,2015,59445.71
49606000,Боровичский муниципальный район,2016,56971.56
49606000,Боровичский муниципальный район,2017,47551.88
49606000,Боровичский муниципальный район,2018,50567.0
49606000,Боровичский муниципальный район,2019,50792.5
49606000,Боровичский муниципальный район,2020,45053.0
49606000,Боровичский муниципальный район,2021,42435.1
49606000,Боровичский муниципальный район,2022,49529.4
49608000,Валдайский муниципальный район,2007,19656.73
49608000,Валдайский муниципальный район,2008,18526.12
49608000,Валдайский муниципальный район,2009,15216.69
49608000,Валдайский муниципальный район,2010,19253.36
49608000,Валдайский муниципальный район,2011,16341.5
49608000,Валдайский муниципальный район,2012,15331.75
49608000,Валдайский муниципальный район,2013,15536.23
49608000,Валдайский муниципальный район,2014,14314.58
49608000,Валдайский муниципальный район,2015,17426.34
49608000,Валдайский муниципальный район,2016,16175.4
49608000,Валдайский муниципальный район,2017,13353.59
49608000,Валдайский муниципальный район,2018,15323.0
49608000,Валдайский муниципальный район,2019,14834.0
49608000,Валдайский муниципальный район,2020,14631.0
49608000,Валдайский муниципальный район,2021,15093.1
49608000,Валдайский муниципальный район,2022,18213.5
49610000,Волотовский муниципальный район,2007,5174.19
49610000,Волотовский муниципальный район,2008,4950.99
49610000,Волотовский муниципальный район,2009,4775.63
49610000,Волотовский муниципальный район,2010,4532.94
49610000,Волотовский муниципальный район,2011,3960.43
49610000,Волотовский муниципальный район,2012,3675.48
49610000,Волотовский муниципальный район,2013,3518.92
49610000,Волотовский муниципальный район,2014,3258.18
49610000,Волотовский муниципальный район,2015,3523.72
49610000,Волотовский муниципальный район,2016,3224.25
49610000,Волотовский муниципальный район,2017,2514.52
49610000,Волотовский муниципальный район,2018,2839.0
49610000,Волотовский муниципальный район,2019,2817.0
49610000,Волотовский муниципальный район,2020,2454.0
49612000,Демянский муниципальный район,2007,9650.79
49612000,Демянский муниципальный район,2008,8628.4
49612000,Демянский муниципальный район,2009,6145.36
49612000,Демянский муниципальный район,2010,6469.87
49612000,Демянский муниципальный район,2011,8542.68
49612000,Демянский муниципальный район,2012,7063.54
49612000,Демянский муниципальный район,2013,6453.99
49612000,Демянский муниципальный район,2014,6774.91
49612000,Демянский муниципальный район,2015,7584.18
49612000,Демянский муниципальный район,2016,8087.37
49612000,Демянский муниципальный район,2017,4907.4
49612000,Демянский муниципальный район,2018,5578.0
49612000,Демянский муниципальный район,2019,5607.0
49612000,Демянский муниципальный район,2020,5435.0
49612000,Демянский муниципальный район,2021,4943.0
49612000,Демянский муниципальный район,2022,6599.9
49614000,Крестецкий муниципальный район,2007,17605.6
49614000,Крестецкий муниципальный район,2008,14856.95
49614000,Крестецкий муниципальный район,2009,14213.0
49614000,Крестецкий муниципальный район,2010,14157.76
49614000,Крестецкий муниципальный район,2011,12677.39
