oktmo,name,year,consnewapt
oktmo,municipality,year,indicator_value
46650000,ND,2010,128.58
46650000,ND,2011,51.0
46651000,Серпуховский,2009,1422.63
46651000,Серпуховский,2010,1643.44
46651000,Серпуховский,2011,257.0
46652000,Солнечногорский (до 2020 г.),2009,1046.97
46652000,Солнечногорский (до 2020 г.),2010,1075.54
46652000,Солнечногорский (до 2020 г.),2011,2868.0
46653000,Ступинский,2009,463.35
46653000,Ступинский,2010,524.62
46653000,Ступинский,2011,1385.0
46654000,Талдомский (до 2019 г.),2009,525.27
46654000,Талдомский (до 2019 г.),2010,377.89
46654000,Талдомский (до 2019 г.),2011,130.0
46656000,Чеховский,2009,1521.82
46656000,Чеховский,2010,1531.04
46656000,Чеховский,2011,1462.0
46657000,Шатурский,2009,555.95
46657000,Шатурский,2010,606.42
46657000,Шатурский,2011,386.0
46658000,Шаховской (до 2016 г.),2009,994.89
46658000,Шаховской (до 2016 г.),2010,610.54
46658000,Шаховской (до 2016 г.),2011,228.0
46659000,Щелковский (до 2020 г.),2009,755.85
46659000,Щелковский (до 2020 г.),2010,946.4
46659000,Щелковский (до 2020 г.),2011,3001.0
46704000,Балашиха,2009,1017.85
46704000,Балашиха,2010,1810.47
46704000,Балашиха,2011,9750.0
46705000,Бронницы,2009,1288.17
46705000,Бронницы,2010,1087.37
46705000,Бронницы,2011,280.0
46709000,Домодедово,2009,1876.77
46709000,Домодедово,2010,1210.61
