oktmo,name,year,parks
80653101,город Учалы,2015,1.0
80653101,город Учалы,2016,1.0
80653101,город Учалы,2017,1.0
80659000,Янаульский муниципальный район,2007,1.0
80659000,Янаульский муниципальный район,2008,1.0
80659000,Янаульский муниципальный район,2009,1.0
80659000,Янаульский муниципальный район,2010,1.0
80659000,Янаульский муниципальный район,2011,1.0
80659000,Янаульский муниципальный район,2012,1.0
80659000,Янаульский муниципальный район,2013,1.0
80659101,город Янаул,2007,1.0
80659101,город Янаул,2008,1.0
80659101,город Янаул,2009,1.0
80659101,город Янаул,2010,1.0
80659101,город Янаул,2011,1.0
80659101,город Янаул,2012,1.0
80659101,город Янаул,2013,1.0
80659101,город Янаул,2016,0.0
80659101,город Янаул,2017,0.0
80701000,город Уфа,2007,8.0
80701000,город Уфа,2008,8.0
80701000,город Уфа,2009,8.0
80701000,город Уфа,2010,8.0
80701000,город Уфа,2011,8.0
80701000,город Уфа,2012,8.0
80701000,город Уфа,2013,8.0
80701000,город Уфа,2014,7.0
80701000,город Уфа,2015,7.0
80701000,город Уфа,2016,7.0
80701000,город Уфа,2017,8.0
80723000,город Кумертау,2007,1.0
80723000,город Кумертау,2008,1.0
80723000,город Кумертау,2009,1.0
80723000,город Кумертау,2010,1.0
80723000,город Кумертау,2011,1.0
80723000,город Кумертау,2012,1.0
80723000,город Кумертау,2013,1.0
80723000,город Кумертау,2014,1.0
80723000,город Кумертау,2015,1.0
80723000,город Кумертау,2016,1.0
80723000,город Кумертау,2017,2.0
80727000,город Нефтекамск,2007,1.0
80727000,город Нефтекамск,2008,1.0
80727000,город Нефтекамск,2009,1.0
80727000,город Нефтекамск,2010,1.0
80727000,город Нефтекамск,2011,1.0
80727000,город Нефтекамск,2012,1.0
80727000,город Нефтекамск,2013,1.0
80727000,город Нефтекамск,2014,1.0
80727000,город Нефтекамск,2015,1.0
80727000,город Нефтекамск,2016,1.0
80727000,город Нефтекамск,2017,2.0
80735000,город Октябрьский,2007,2.0
80735000,город Октябрьский,2008,2.0
80735000,город Октябрьский,2009,2.0
80735000,город Октябрьский,2010,2.0
80735000,город Октябрьский,2011,2.0
80735000,город Октябрьский,2012,2.0
80735000,город Октябрьский,2013,2.0
80735000,город Октябрьский,2014,2.0
80735000,город Октябрьский,2015,2.0
80735000,город Октябрьский,2016,2.0
80735000,город Октябрьский,2017,2.0
80739000,город Салават,2012,1.0
80739000,город Салават,2013,1.0
80739000,город Салават,2014,1.0
80739000,город Салават,2015,1.0
80739000,город Салават,2016,1.0
80739000,город Салават,2017,1.0
80743000,город Сибай,2007,1.0
80743000,город Сибай,2008,1.0
80743000,город Сибай,2009,1.0
80743000,город Сибай,2010,1.0
80743000,город Сибай,2011,1.0
80743000,город Сибай,2012,1.0
80743000,город Сибай,2013,1.0
80743000,город Сибай,2014,1.0
80743000,город Сибай,2015,1.0
80743000,город Сибай,2016,1.0
80743000,город Сибай,2017,1.0
80745000,город Стерлитамак,2007,15.0
80745000,город Стерлитамак,2008,15.0
80745000,город Стерлитамак,2009,14.0
80745000,город Стерлитамак,2010,16.0
80745000,город Стерлитамак,2011,21.0
80745000,город Стерлитамак,2012,21.0
80745000,город Стерлитамак,2013,21.0
80745000,город Стерлитамак,2014,21.0
80745000,город Стерлитамак,2015,21.0
80745000,город Стерлитамак,2016,21.0
80745000,город Стерлитамак,2017,21.0
81603000,Баргузинский муниципальный район,2008,1.0
81603000,Баргузинский муниципальный район,2009,1.0
81603000,Баргузинский муниципальный район,2010,1.0
81603000,Баргузинский муниципальный район,2011,1.0
81603154,поселок Усть-Баргузин,2012,4.0
81603420,Баргузинское,2008,1.0
81603420,Баргузинское,2009,1.0
81603420,Баргузинское,2010,1.0
81603420,Баргузинское,2011,1.0
81603420,Баргузинское,2012,6.0
81603420,Баргузинское,2013,1.0
81603420,Баргузинское,2014,1.0
