oktmo,name,year,cliniccap
1619407,Быстрянский сельсовет,2013,23.0
1619423,Красногорский сельсовет,2008,228.0
1619423,Красногорский сельсовет,2009,225.0
1619423,Красногорский сельсовет,2010,227.0
1619423,Красногорский сельсовет,2011,231.0
1619423,Красногорский сельсовет,2012,245.0
1619423,Красногорский сельсовет,2013,245.0
1619456,Соусканихинский сельсовет,2008,18.0
1619456,Соусканихинский сельсовет,2009,18.0
1619456,Соусканихинский сельсовет,2010,18.0
1619456,Соусканихинский сельсовет,2011,21.0
1619456,Соусканихинский сельсовет,2012,21.0
1619456,Соусканихинский сельсовет,2013,21.0
1619478,Усть-Ишинский сельсовет,2008,19.0
1619478,Усть-Ишинский сельсовет,2009,19.0
1619478,Усть-Ишинский сельсовет,2010,19.0
1619478,Усть-Ишинский сельсовет,2011,19.0
1619478,Усть-Ишинский сельсовет,2012,19.0
1619478,Усть-Ишинский сельсовет,2013,19.0
1619489,Усть-Кажинский сельсовет,2008,19.0
1619489,Усть-Кажинский сельсовет,2009,19.0
1619489,Усть-Кажинский сельсовет,2010,19.0
1619489,Усть-Кажинский сельсовет,2011,15.0
1619489,Усть-Кажинский сельсовет,2012,15.0
1619489,Усть-Кажинский сельсовет,2013,15.0
1620000,Краснощёковский муниципальный район,2008,269.0
1620000,Краснощёковский муниципальный район,2009,269.0
1620000,Краснощёковский муниципальный район,2010,269.0
1620000,Краснощёковский муниципальный район,2011,269.0
1620000,Краснощёковский муниципальный район,2012,269.0
1620000,Краснощёковский муниципальный район,2013,269.0
1620412,Берёзовский сельсовет,2008,13.0
1620412,Берёзовский сельсовет,2009,13.0
1620412,Берёзовский сельсовет,2010,13.0
1620412,Берёзовский сельсовет,2011,13.0
1620412,Берёзовский сельсовет,2012,13.0
1620412,Берёзовский сельсовет,2013,13.0
1620417,Верх-Камышенский сельсовет,2008,11.0
1620417,Верх-Камышенский сельсовет,2009,11.0
1620417,Верх-Камышенский сельсовет,2010,11.0
1620417,Верх-Камышенский сельсовет,2011,11.0
1620417,Верх-Камышенский сельсовет,2012,11.0
1620417,Верх-Камышенский сельсовет,2013,11.0
1620424,Карповский сельсовет,2008,19.0
1620424,Карповский сельсовет,2009,19.0
1620424,Карповский сельсовет,2010,19.0
1620424,Карповский сельсовет,2011,19.0
1620424,Карповский сельсовет,2012,19.0
1620424,Карповский сельсовет,2013,19.0
1620430,Краснощёковский сельсовет,2008,158.0
1620430,Краснощёковский сельсовет,2009,158.0
1620430,Краснощёковский сельсовет,2010,158.0
1620430,Краснощёковский сельсовет,2011,158.0
1620430,Краснощёковский сельсовет,2012,158.0
1620430,Краснощёковский сельсовет,2013,158.0
1620442,Маралихинский сельсовет,2008,44.0
1620442,Маралихинский сельсовет,2009,44.0
1620442,Маралихинский сельсовет,2010,44.0
1620442,Маралихинский сельсовет,2011,44.0
1620442,Маралихинский сельсовет,2012,44.0
1620442,Маралихинский сельсовет,2013,44.0
1620448,Новошипуновский сельсовет,2008,11.0
1620448,Новошипуновский сельсовет,2009,11.0
1620448,Новошипуновский сельсовет,2010,11.0
1620448,Новошипуновский сельсовет,2011,11.0
1620448,Новошипуновский сельсовет,2012,11.0
1620448,Новошипуновский сельсовет,2013,11.0
1620481,Харловский сельсовет,2008,13.0
1620481,Харловский сельсовет,2009,13.0
1620481,Харловский сельсовет,2010,13.0
1620481,Харловский сельсовет,2011,13.0
1620481,Харловский сельсовет,2012,13.0
1620481,Харловский сельсовет,2013,13.0
1621000,Крутихинский муниципальный район,2008,172.0
1621000,Крутихинский муниципальный район,2009,172.0
1621000,Крутихинский муниципальный район,2010,172.0
1621000,Крутихинский муниципальный район,2011,172.0
1621000,Крутихинский муниципальный район,2012,172.0
1621000,Крутихинский муниципальный район,2013,172.0
1621412,Волчно-Бурлинский сельсовет,2008,25.0
1621412,Волчно-Бурлинский сельсовет,2009,30.0
1621412,Волчно-Бурлинский сельсовет,2010,25.0
1621412,Волчно-Бурлинский сельсовет,2011,25.0
1621412,Волчно-Бурлинский сельсовет,2012,25.0
