oktmo,name,year,inflow
17650101,город Собинка,2010,209.0
17650110,город Лакинск,2010,102.0
17650157,поселок Ставрово,2010,88.0
17652000,Судогодский муниципальный район,2010,467.0
17652101,город Судогда,2010,53.0
17654000,Суздальский муниципальный район,2010,675.0
17654101,город Суздаль,2010,134.0
17656000,Юрьев-Польский муниципальный район,2010,743.0
17656101,город Юрьев-Польский,2010,343.0
17701000,город Владимир,2010,5004.0
17720000,город Гусь-Хрустальный,2010,245.0
17725000,город Ковров,2010,1600.0
17735000,округ Муром,2010,971.0
18602000,Алексеевский муниципальный район,2010,23.0
18604000,Быковский муниципальный район,2010,340.0
18605151,Городищенское,2010,494.0
18605156,Новорогачинское,2010,129.0
18606000,Даниловский муниципальный район,2010,64.0
18606151,Даниловское,2010,24.0
18608000,Дубовский муниципальный район,2010,661.0
18608101,город Дубовка,2010,257.0
18610000,Еланский муниципальный район,2010,348.0
18612000,Жирновский муниципальный район,2010,420.0
18612101,Жирновское,2010,233.0
18612162,Линевское,2010,103.0
18614000,Иловлинский муниципальный район,2010,536.0
18616000,Калачевский муниципальный район,2010,955.0
18618000,Камышинский муниципальный район,2010,201.0
18620000,Киквидзенский муниципальный район,2010,169.0
18622000,Клетский муниципальный район,2010,232.0
18624000,Котельниковский муниципальный район,2010,441.0
18624101,Котельниковское,2010,323.0
18626000,Котовский муниципальный район,2010,195.0
18626101,город Котово,2010,193.0
18630000,Ленинский муниципальный район,2010,626.0
18630101,город Ленинск,2010,245.0
18632000,Михайловский муниципальный район,2010,278.0
18634000,Нехаевский муниципальный район,2010,130.0
18636000,Николаевский муниципальный район,2010,98.0
18636101,город Николаевск,2010,89.0
18638000,Новоаннинский муниципальный район,2010,94.0
18640000,Новониколаевский муниципальный район,2010,69.0
18642000,Октябрьский муниципальный район,2010,94.0
18642151,рабочий поселок Октябрьский,2010,43.0
18643000,Ольховский муниципальный район,2010,246.0
18645000,Палласовский муниципальный район,2010,281.0
18645101,город Палласовка,2010,213.0
18646000,Кумылженский муниципальный район,2010,101.0
18647000,Руднянский муниципальный район,2010,243.0
18649000,Светлоярский муниципальный район,2010,499.0
18650000,Серафимовичский муниципальный район,2010,240.0
18650101,город Серафимович,2010,99.0
18651151,рабочий поселок Средняя Ахтуба,2010,353.0
18652000,Старополтавский муниципальный район,2010,36.0
18653000,Суровикинский муниципальный район,2010,95.0
18653101,город Суровикино,2010,65.0
18654000,Урюпинский муниципальный район,2010,226.0
18656000,Фроловский муниципальный район,2010,122.0
18658000,Чернышковский муниципальный район,2010,203.0
18715000,город Камышин,2010,833.0
18720000,город Михайловка,2010,660.0
18725000,город Урюпинск,2010,175.0
18728000,город Фролово,2010,333.0
19605000,Бабаевский муниципальный район,2010,230.0
19605101,город Бабаево,2010,141.0
19608000,Бабушкинский муниципальный район,2010,45.0
19610000,Белозерский муниципальный район,2010,160.0
19610101,город Белозерск,2010,92.0
19612000,Вашкинский муниципальный район,2010,36.0
19614000,Великоустюгский муниципальный район,2010,306.0
19614101,город Великий Устюг,2010,763.0
19614105,Красавино,2010,82.0
19614110,Кузино,2010,11.0
19616000,Верховажский муниципальный район,2010,65.0
19618000,Вожегодский муниципальный район,2010,166.0
19620000,Вологодский муниципальный район,2010,900.0
19622000,Вытегорский муниципальный район,2010,289.0
19622101,город Вытегра,2010,145.0
19624000,Грязовецкий муниципальный район,2010,388.0
19626000,Кадуйский муниципальный район,2010,397.0
19626151,поселок Кадуй,2010,189.0
19626155,поселок Хохлово,2010,65.0
19628000,Кирилловский муниципальный район,2010,216.0
19628101,город Кириллов,2010,81.0
19630000,Кичменгско-Городецкий муниципальный район,2010,78.0
19632000,Междуреченский муниципальный район,2010,91.0
19634000,Никольский муниципальный район,2010,363.0
19634101,город Никольск,2010,164.0
19636000,Нюксенский муниципальный район,2010,45.0
