0-4_male,5-9_male,10-14_male,15-19_male,20-24_male,25-29_male,30-34_male,35-39_male,40-44_male,45-49_male,50-54_male,55-59_male,60-64_male,65-69_male,0-4_female,5-9_female,10-14_female,15-19_female,20-24_female,25-29_female,30-34_female,35-39_female,40-44_female,45-49_female,50-54_female,55-59_female,60-64_female,65-69_female,risk
0.0673,0.05716,0.0472,0.03568,0.05084,0.1027,0.09955,0.0874,0.0715,0.06204,0.1447,0.081,0.05807,0.03482,0.06506,0.05573,0.0455,0.04092,0.05637,0.0792,0.0703,0.0653,0.06635,0.06088,0.1691,0.0963,0.07745,0.05142,0.1816707218167072
0.0687,0.05994,0.04727,0.03357,0.0414,0.10284,0.09875,0.0906,0.07367,0.06226,0.1393,0.0807,0.06174,0.03925,0.0689,0.0566,0.04526,0.04004,0.05182,0.0766,0.0692,0.065,0.06757,0.05957,0.1638,0.09717,0.0795,0.05896,0.23763179237631793
0.06775,0.0628,0.04916,0.03412,0.0334,0.0966,0.10156,0.0921,0.07574,0.0635,0.1355,0.0822,0.0643,0.04126,0.0687,0.06012,0.04703,0.03894,0.04877,0.07074,0.07196,0.06665,0.0664,0.05978,0.1575,0.0964,0.084,0.063,0.20032441200324408
0.0643,0.06445,0.05234,0.03665,0.02899,0.0868,0.10504,0.0934,0.0793,0.066,0.1304,0.0803,0.0685,0.0437,0.06635,0.0622,0.0495,0.03912,0.047,0.06445,0.07556,0.0675,0.06494,0.06256,0.1511,0.0937,0.09045,0.06555,0.2173560421735604
0.0619,0.0657,0.0552,0.03806,0.02745,0.074,0.10565,0.0981,0.08215,0.06903,0.1252,0.07654,0.0723,0.04868,0.06223,0.06384,0.05237,0.04077,0.04297,0.06015,0.0752,0.0677,0.0668,0.065,0.1442,0.0923,0.0944,0.07214,0.40064882400648827
0.05804,0.0682,0.05856,0.04105,0.02707,0.0635,0.1042,0.10156,0.08795,0.0713,0.1204,0.073,0.0747,0.05045,0.05652,0.06696,0.05713,0.04373,0.03925,0.0563,0.0759,0.0701,0.0666,0.06836,0.1377,0.08875,0.0972,0.07544,0.45417680454176784
0.05267,0.0719,0.06186,0.0427,0.03003,0.05283,0.10486,0.10077,0.09143,0.07416,0.11725,0.069,0.0765,0.054,0.04907,0.0732,0.05975,0.04614,0.0399,0.05392,0.07526,0.0707,0.06775,0.0707,0.1313,0.0825,0.1006,0.0792,0.291970802919708
0.06107,0.05658,0.0534,0.0472,0.0626,0.1228,0.0819,0.0642,0.055,0.0583,0.1375,0.0849,0.06964,0.04498,0.05194,0.05887,0.04514,0.04553,0.0595,0.069,0.0708,0.06232,0.06,0.0665,0.1581,0.0991,0.0863,0.06696,0.0
0.05527,0.061,0.05405,0.0514,0.0546,0.1223,0.0864,0.06647,0.05606,0.05994,0.1312,0.0836,0.07263,0.04495,0.04413,0.06076,0.04907,0.04788,0.0562,0.074,0.06415,0.06384,0.06113,0.0671,0.1521,0.09814,0.091,0.0705,0.0
0.04977,0.06744,0.05524,0.05072,0.04486,0.1278,0.0893,0.06934,0.05826,0.0607,0.12195,0.07684,0.07806,0.04965,0.04303,0.06213,0.0522,0.047,0.05005,0.0795,0.06464,0.0671,0.06174,0.0679,0.1454,0.09015,0.0936,0.0757,0.0
0.0462,0.0671,0.05853,0.05,0.0469,0.1174,0.09705,0.0745,0.06052,0.0591,0.1165,0.0726,0.0797,0.05392,0.04105,0.06525,0.05167,0.0488,0.0492,0.0753,0.0688,0.0655,0.06445,0.0677,0.1393,0.0854,0.0986,0.0791,0.0
0.05887,0.05933,0.04974,0.03714,0.05273,0.08685,0.07635,0.06012,0.05933,0.0757,0.1843,0.101,0.064,0.03445,0.05975,0.05496,0.04633,0.03473,0.0443,0.076,0.06082,0.05713,0.067,0.08057,0.1859,0.1039,0.0778,0.05078,0.0
0.06192,0.06097,0.04745,0.03458,0.04446,0.0893,0.07745,0.06396,0.05737,0.06757,0.1836,0.10406,0.069,0.03836,0.05865,0.05774,0.04565,0.03476,0.04013,0.07446,0.06415,0.0556,0.06094,0.0749,0.1864,0.1083,0.0772,0.06113,0.0
0.05664,0.06433,0.05038,0.03436,0.04065,0.0868,0.0759,0.0689,0.05774,0.06183,0.1779,0.10626,0.075,0.0433,0.0587,0.0579,0.0452,0.03662,0.03662,0.06464,0.0692,0.0582,0.05884,0.0685,0.1871,0.1106,0.0809,0.06696,0.0
0.058,0.05942,0.0591,0.03455,0.03534,0.0795,0.0832,0.0702,0.05627,0.0618,0.1702,0.1027,0.0823,0.0474,0.05493,0.0583,0.04865,0.03732,0.04053,0.05493,0.0707,0.0557,0.06134,0.06714,0.1849,0.1103,0.0864,0.06885,0.0
0.05447,0.05933,0.06094,0.03885,0.03625,0.069,0.08496,0.07367,0.05643,0.06256,0.163,0.10077,0.0878,0.05206,0.0542,0.05606,0.0537,0.03903,0.04077,0.05185,0.06744,0.05762,0.0628,0.0648,0.1744,0.1054,0.0982,0.07355,0.0
0.05176,0.06064,0.06128,0.04306,0.03564,0.0669,0.0866,0.0751,0.05914,0.0598,0.1519,0.09564,0.0948,0.05783,0.05115,0.06128,0.05478,0.04434,0.04007,0.04608,0.0717,0.05875,0.05685,0.06726,0.1678,0.1007,0.104,0.0752,0.0
0.04767,0.06415,0.0652,0.04315,0.03467,0.06033,0.0911,0.07434,0.065,0.0575,0.1464,0.0915,0.09863,0.0605,0.05084,0.06052,0.06003,0.0446,0.04346,0.0407,0.07196,0.06274,0.0565,0.0623,0.1604,0.1006,0.10974,0.0756,0.0
0.0812,0.06082,0.04767,0.03494,0.03848,0.0896,0.07227,0.06155,0.06274,0.06146,0.164,0.1009,0.07117,0.05338,0.0625,0.04813,0.04492,0.0363,0.03488,0.0606,0.05798,0.05698,0.0605,0.0658,0.184,0.113,0.0964,0.0782,0.0
0.07855,0.0666,0.04807,0.03754,0.03525,0.0866,0.0795,0.06082,0.0633,0.0598,0.1572,0.0979,0.07495,0.05396,0.05872,0.05072,0.04504,0.03836,0.03867,0.05475,0.0558,0.05566,0.0641,0.06305,0.1812,0.1153,0.0996,0.07904,0.0
0.07196,0.07153,0.05295,0.03812,0.03143,0.077,0.0861,0.064,0.0633,0.05887,0.1509,0.0949,0.07996,0.059,0.0562,0.05478,0.04556,0.03842,0.0427,0.04587,0.05908,0.0551,0.0639,0.06494,0.173,0.11053,0.1064,0.0835,0.3260340632603406
0.0688,0.0753,0.05627,0.04037,0.0319,0.0659,0.0904,0.06805,0.0631,0.05917,0.1444,0.09064,0.0868,0.05884,0.05295,0.0583,0.04593,0.0407,0.04813,0.0383,0.0591,0.05756,0.06396,0.06506,0.1638,0.10474,0.1122,0.08923,0.3398215733982158
0.06198,0.08057,0.0636,0.04422,0.03406,0.058,0.0923,0.0719,0.0636,0.06073,0.1342,0.0825,0.092,0.06052,0.0487,0.06445,0.0503,0.0442,0.0488,0.03796,0.058,0.059,0.0632,0.064,0.1554,0.0979,0.11615,0.0918,0.3309002433090024
0.0577,0.0861,0.06555,0.0474,0.03745,0.05206,0.0921,0.07324,0.06366,0.0646,0.126,0.0756,0.0954,0.0632,0.0476,0.0676,0.05264,0.04562,0.0466,0.03827,0.0599,0.05893,0.06168,0.06464,0.1472,0.0918,0.11884,0.0987,0.2287104622871046
0.07214,0.0638,0.05283,0.04694,0.0595,0.08826,0.0755,0.0695,0.06155,0.0618,0.1613,0.0925,0.0665,0.02786,0.06476,0.05478,0.04782,0.04602,0.04758,0.0712,0.06775,0.0689,0.06042,0.06445,0.1813,0.1037,0.0828,0.0385,0.012976480129764802
0.0744,0.0619,0.05518,0.04578,0.0499,0.09106,0.0771,0.07104,0.0625,0.05835,0.1547,0.0932,0.06805,0.03696,0.0653,0.0572,0.04782,0.04428,0.04346,0.0684,0.067,0.0673,0.06207,0.0616,0.1753,0.1033,0.0877,0.04922,0.04703974047039739
0.07697,0.0635,0.0547,0.04453,0.04068,0.0939,0.07715,0.0725,0.065,0.05585,0.1466,0.09155,0.0717,0.04544,0.06616,0.0589,0.0484,0.04437,0.0418,0.0627,0.06537,0.0669,0.0646,0.0587,0.167,0.1015,0.0923,0.06137,0.1346309813463098
0.077,0.0666,0.05786,0.04453,0.03467,0.0896,0.08136,0.0722,0.06635,0.0565,0.1412,0.0883,0.0748,0.04892,0.0637,0.06076,0.05084,0.04376,0.04306,0.05795,0.0657,0.0644,0.0662,0.05902,0.1592,0.09937,0.09674,0.0693,0.24655312246553113
0.0717,0.07074,0.0618,0.04538,0.0308,0.08215,0.08594,0.0742,0.06805,0.05914,0.1338,0.0835,0.0802,0.05252,0.0604,0.06494,0.05185,0.04358,0.04416,0.05002,0.0673,0.06525,0.06726,0.05966,0.1528,0.0972,0.09924,0.0762,0.3560421735604216
0.0673,0.07385,0.06396,0.04666,0.0298,0.076,0.08887,0.0768,0.0692,0.0611,0.1255,0.0782,0.0847,0.05807,0.0582,0.0659,0.05588,0.0452,0.0428,0.0468,0.0648,0.0651,0.07007,0.061,0.1459,0.09344,0.1038,0.081,0.5498783454987833
0.06238,0.0779,0.0632,0.054,0.02942,0.0658,0.09344,0.0788,0.07214,0.0629,0.1188,0.0729,0.08844,0.06006,0.05392,0.0672,0.06024,0.04773,0.04172,0.04553,0.064,0.0661,0.07,0.0637,0.1388,0.08795,0.1054,0.0877,0.44931062449310627
0.05695,0.0826,0.067,0.0563,0.03275,0.05588,0.0972,0.0793,0.0739,0.0666,0.1124,0.0673,0.0881,0.06366,0.04858,0.07043,0.0626,0.0503,0.04404,0.04608,0.06046,0.066,0.06976,0.0678,0.1326,0.0836,0.1054,0.09235,0.3487429034874289
0.05872,0.0619,0.05453,0.05936,0.0653,0.09814,0.0827,0.07446,0.0757,0.0826,0.09625,0.0884,0.0638,0.0383,0.0567,0.05658,0.04895,0.05014,0.061,0.0737,0.0674,0.0709,0.0761,0.0779,0.1005,0.0993,0.0951,0.0657,0.0
0.05832,0.06223,0.05652,0.04846,0.05884,0.09485,0.0895,0.076,0.076,0.0798,0.0974,0.09265,0.06235,0.04715,0.0561,0.0572,0.05048,0.04373,0.05597,0.07135,0.0704,0.0677,0.0777,0.07916,0.0931,0.1022,0.0984,0.0766,0.0
0.06058,0.0615,0.05658,0.0489,0.05872,0.0854,0.09296,0.07666,0.078,0.07745,0.0919,0.0971,0.06616,0.0481,0.05304,0.06006,0.04868,0.04178,0.04767,0.07556,0.07043,0.0647,0.0813,0.0764,0.0931,0.10345,0.09985,0.08405,0.0
0.1227,0.1516,0.04443,0.0377,0.0389,0.06042,0.0732,0.059,0.05725,0.05746,0.1292,0.0747,0.0534,0.04016,0.10535,0.1445,0.04117,0.0359,0.0363,0.04898,0.0565,0.0508,0.05823,0.06067,0.1343,0.07825,0.08105,0.068,0.0
0.05005,0.05936,0.06445,0.04633,0.0527,0.07446,0.1012,0.0786,0.076,0.07947,0.08624,0.09845,0.07837,0.05435,0.0456,0.05603,0.05734,0.0444,0.04767,0.05917,0.07495,0.0668,0.0768,0.0793,0.0848,0.1055,0.1058,0.0959,0.0
0.04407,0.05896,0.065,0.04956,0.05194,0.07104,0.0998,0.0841,0.07654,0.0789,0.08435,0.09576,0.0841,0.05588,0.0414,0.05725,0.05978,0.045,0.0462,0.059,0.0711,0.07007,0.07434,0.0815,0.0835,0.1075,0.1056,0.0978,0.0
0.05728,0.0497,0.05,0.04462,0.05194,0.10986,0.09265,0.0837,0.086,0.0788,0.09357,0.0829,0.0711,0.04788,0.05493,0.05225,0.0507,0.0413,0.038,0.0668,0.0669,0.0747,0.08453,0.07983,0.1001,0.1061,0.10846,0.07544,0.0
0.0559,0.05405,0.04758,0.04163,0.0452,0.1082,0.09235,0.0813,0.09357,0.07715,0.087,0.0879,0.071,0.05722,0.05597,0.05075,0.05106,0.04208,0.03802,0.064,0.0657,0.0698,0.08606,0.07825,0.0975,0.10297,0.1093,0.0886,0.0
0.05402,0.05682,0.04984,0.03763,0.0411,0.09875,0.09595,0.08466,0.0994,0.0765,0.0849,0.08704,0.0736,0.05978,0.05298,0.05252,0.0534,0.03943,0.0409,0.05753,0.0643,0.0693,0.085,0.0802,0.09607,0.1019,0.1092,0.0972,0.0
0.0551,0.05566,0.0524,0.0405,0.03983,0.08276,0.10156,0.0879,0.0938,0.08014,0.08344,0.09045,0.07434,0.06216,0.05225,0.0518,0.05554,0.04028,0.04477,0.0512,0.0633,0.0666,0.0849,0.0822,0.09015,0.10614,0.1087,0.10223,0.0316301703163017
0.05203,0.05478,0.05164,0.0427,0.04105,0.0688,0.1079,0.0921,0.0912,0.0839,0.081,0.0923,0.0765,0.06415,0.04987,0.05444,0.05643,0.0413,0.0474,0.04083,0.0662,0.06604,0.07874,0.08704,0.08826,0.10474,0.1103,0.1084,0.1808596918085969
0.0469,0.05826,0.05267,0.04315,0.04382,0.05576,0.1139,0.0954,0.0867,0.08966,0.079,0.09344,0.07776,0.0637,0.04636,0.05606,0.05637,0.04605,0.04776,0.03775,0.0651,0.0659,0.0778,0.0886,0.0853,0.10474,0.11084,0.1112,0.0
0.0655,0.05585,0.06113,0.04694,0.06052,0.0916,0.0756,0.08167,0.0714,0.0782,0.09143,0.086,0.08167,0.05252,0.06006,0.04895,0.0471,0.0487,0.0444,0.0632,0.06635,0.0705,0.0768,0.0769,0.0966,0.10834,0.10785,0.0843,0.0
0.0674,0.05795,0.06088,0.04678,0.0499,0.0956,0.0753,0.0801,0.0725,0.07715,0.0872,0.0874,0.07806,0.06366,0.05826,0.0507,0.0478,0.04602,0.0427,0.0631,0.0665,0.06586,0.0788,0.0751,0.0916,0.10913,0.1106,0.0938,0.0
0.0638,0.05945,0.06186,0.05002,0.04956,0.087,0.08026,0.0777,0.07495,0.06793,0.0858,0.0938,0.0796,0.06824,0.05814,0.05115,0.04843,0.03903,0.04688,0.0597,0.06494,0.06354,0.07837,0.0752,0.09045,0.11224,0.1118,0.10004,0.0
0.06207,0.06042,0.0624,0.05157,0.04828,0.07935,0.0815,0.07947,0.0746,0.0693,0.0844,0.0949,0.08325,0.0685,0.05304,0.05835,0.04993,0.04047,0.0455,0.0545,0.05777,0.06854,0.07623,0.0771,0.0864,0.1112,0.11536,0.1056,0.0
0.06052,0.06152,0.06018,0.05338,0.04523,0.07324,0.0879,0.07666,0.07886,0.0714,0.08124,0.09467,0.0853,0.0699,0.04852,0.06033,0.0508,0.04114,0.04788,0.0499,0.05725,0.06635,0.0781,0.0755,0.08734,0.1076,0.11743,0.11176,0.0
0.05695,0.06464,0.05905,0.05643,0.04504,0.06744,0.092,0.0753,0.0839,0.07306,0.07904,0.0927,0.0825,0.07184,0.04416,0.06192,0.05194,0.04526,0.04907,0.04318,0.06256,0.0648,0.07446,0.0818,0.084,0.1056,0.1175,0.1137,0.0
0.06235,0.0612,0.0618,0.04376,0.04663,0.06964,0.09717,0.09174,0.09033,0.079,0.0692,0.0846,0.07886,0.06384,0.05576,0.05737,0.05356,0.04327,0.04413,0.0628,0.0831,0.08655,0.0746,0.0732,0.07263,0.09924,0.10535,0.08844,0.0
0.05905,0.06256,0.0637,0.04593,0.04538,0.0636,0.0955,0.09314,0.09186,0.08386,0.0681,0.08154,0.0791,0.0667,0.05222,0.05646,0.05652,0.04733,0.04163,0.05624,0.0819,0.0876,0.07666,0.07513,0.0714,0.0974,0.1042,0.0954,0.0
0.0517,0.0555,0.05222,0.04156,0.05304,0.0875,0.08777,0.07166,0.0815,0.07574,0.08997,0.0979,0.0938,0.06015,0.0492,0.04843,0.04254,0.04254,0.05585,0.0743,0.0661,0.06586,0.0648,0.0746,0.0971,0.1212,0.10736,0.0902,0.0
0.05438,0.04776,0.05328,0.0425,0.05078,0.08,0.0916,0.0745,0.0825,0.0759,0.0825,0.10486,0.0944,0.0649,0.047,0.0462,0.047,0.0383,0.05148,0.0697,0.06946,0.06445,0.06683,0.07104,0.09296,0.1199,0.1183,0.0974,0.0
0.05072,0.04706,0.05212,0.04456,0.04932,0.0743,0.0919,0.07764,0.07904,0.07874,0.0832,0.0958,0.1037,0.072,0.04465,0.0471,0.04736,0.04327,0.0452,0.0618,0.07294,0.0618,0.0645,0.07214,0.09094,0.1214,0.1225,0.10425,0.0
0.04956,0.04266,0.05734,0.04007,0.05246,0.07117,0.09393,0.0755,0.07983,0.0807,0.083,0.08936,0.11035,0.07404,0.04416,0.0464,0.04892,0.04498,0.04556,0.0582,0.06775,0.0647,0.06696,0.0726,0.08435,0.12177,0.1266,0.1071,0.0
0.0485,0.04556,0.05466,0.04526,0.05084,0.06494,0.0926,0.08374,0.07697,0.08405,0.0826,0.0852,0.10345,0.08167,0.04343,0.0495,0.0495,0.04138,0.0463,0.057,0.0689,0.06714,0.0634,0.0773,0.0851,0.11346,0.1309,0.1068,0.0
0.04236,0.05066,0.04776,0.03638,0.04547,0.05756,0.09515,0.1106,0.10254,0.08777,0.0809,0.09485,0.0842,0.06384,0.04333,0.05118,0.05118,0.04172,0.04724,0.05478,0.0677,0.0653,0.0721,0.08527,0.09314,0.1109,0.1118,0.1043,0.0
0.03653,0.05444,0.04883,0.0391,0.04413,0.05362,0.0898,0.1101,0.10474,0.0922,0.07996,0.09326,0.08813,0.0652,0.0371,0.05533,0.05234,0.0438,0.047,0.05008,0.06805,0.0666,0.0732,0.0817,0.0911,0.11194,0.1127,0.1091,0.0
0.06113,0.05136,0.04694,0.0532,0.0654,0.09753,0.08905,0.08417,0.08276,0.0751,0.0872,0.08405,0.0739,0.0482,0.05023,0.051,0.04477,0.04007,0.05264,0.0733,0.07513,0.078,0.07806,0.07635,0.0926,0.10254,0.1068,0.0785,0.22384428223844283
0.06354,0.05365,0.04626,0.04694,0.05945,0.0948,0.0898,0.0845,0.0863,0.075,0.0824,0.0847,0.0765,0.05615,0.04935,0.05145,0.04602,0.03928,0.0475,0.0686,0.0749,0.07745,0.0809,0.07544,0.08685,0.1039,0.1068,0.0915,0.0
0.139,0.1472,0.0355,0.0324,0.04242,0.06647,0.07245,0.0633,0.0644,0.05807,0.11255,0.06494,0.05875,0.0425,0.1072,0.1434,0.03458,0.0323,0.03296,0.05252,0.05554,0.05792,0.06036,0.06012,0.1301,0.0792,0.0796,0.0743,0.16788321167883208
0.0616,0.063,0.04514,0.04584,0.0494,0.0826,0.09937,0.0881,0.08453,0.07794,0.07855,0.0853,0.0813,0.05725,0.04916,0.05133,0.0487,0.04224,0.04178,0.0628,0.0742,0.0766,0.0815,0.0808,0.079,0.1003,0.1079,0.10376,0.07137064071370638
0.05997,0.06158,0.0487,0.04114,0.04916,0.07684,0.1004,0.0897,0.0861,0.08203,0.0779,0.0832,0.08344,0.05984,0.04672,0.05228,0.05136,0.04108,0.04166,0.05515,0.0737,0.0794,0.0793,0.08276,0.0818,0.0982,0.1116,0.105,0.0
0.0539,0.0621,0.05414,0.04135,0.0478,0.07074,0.10156,0.0924,0.0859,0.0869,0.0745,0.08563,0.0793,0.0637,0.0447,0.05188,0.0546,0.04315,0.03952,0.0526,0.0725,0.07916,0.0815,0.0842,0.083,0.09625,0.1066,0.1103,0.0
0.06226,0.06464,0.0535,0.0511,0.04956,0.071,0.09406,0.0919,0.08606,0.07825,0.07465,0.0932,0.07697,0.05286,0.05676,0.0559,0.0559,0.0476,0.04553,0.0608,0.0773,0.07776,0.074,0.0779,0.0773,0.10425,0.1002,0.08875,0.0
0.06006,0.06058,0.05917,0.0501,0.05215,0.0645,0.0913,0.0946,0.08453,0.083,0.0728,0.0884,0.08044,0.0584,0.05032,0.05865,0.05768,0.0507,0.04434,0.0559,0.07587,0.0802,0.07434,0.0791,0.0772,0.10077,0.10223,0.09265,0.0
0.1285,0.1377,0.0361,0.03183,0.0398,0.071,0.0655,0.05835,0.05997,0.0516,0.131,0.08264,0.061,0.04507,0.09796,0.1484,0.03008,0.0309,0.02924,0.05075,0.05743,0.05847,0.05096,0.0551,0.1445,0.0877,0.0827,0.0758,0.0
0.03824,0.05264,0.04803,0.04773,0.05206,0.08655,0.0946,0.0837,0.0843,0.06934,0.0791,0.1087,0.09235,0.0627,0.0353,0.0453,0.0447,0.0306,0.04,0.05942,0.08,0.08234,0.0647,0.07556,0.0944,0.1177,0.11884,0.1112,0.0
0.11847,0.154,0.0451,0.03558,0.0321,0.0574,0.05228,0.06052,0.0576,0.05887,0.142,0.08636,0.05722,0.04254,0.09796,0.1456,0.0359,0.03287,0.0345,0.03748,0.04773,0.04736,0.05798,0.0656,0.161,0.0958,0.0787,0.06152,0.0
0.06335,0.0604,0.0589,0.04346,0.04935,0.0668,0.0761,0.08026,0.0795,0.0736,0.08984,0.1127,0.0862,0.05963,0.05637,0.05444,0.0492,0.04416,0.04752,0.04584,0.05563,0.06305,0.0783,0.08264,0.1003,0.1276,0.11176,0.0833,0.0
0.06076,0.06076,0.06125,0.046,0.05176,0.059,0.0735,0.0835,0.0805,0.07623,0.08,0.1115,0.0947,0.0605,0.0507,0.05267,0.05713,0.0395,0.0472,0.04422,0.05814,0.06088,0.075,0.08795,0.08966,0.1272,0.11926,0.09045,0.0
0.05838,0.0647,0.06168,0.04922,0.04822,0.05457,0.07947,0.07916,0.08374,0.07184,0.08276,0.1003,0.10535,0.06067,0.04724,0.05634,0.0548,0.04346,0.04697,0.0427,0.06088,0.05887,0.0705,0.0884,0.08386,0.1271,0.125,0.09393,0.0
0.05353,0.049,0.04446,0.04333,0.0588,0.0939,0.08105,0.078,0.0814,0.0788,0.1093,0.1063,0.0799,0.0422,0.0443,0.05777,0.03778,0.0432,0.06647,0.0763,0.0603,0.06647,0.07153,0.0719,0.11554,0.12024,0.0955,0.07263,0.0
0.05533,0.04605,0.04916,0.04333,0.05496,0.09326,0.07855,0.07855,0.0766,0.07776,0.1018,0.10913,0.08514,0.05032,0.04486,0.05457,0.04187,0.04523,0.05832,0.07477,0.0632,0.0643,0.0714,0.07367,0.10767,0.1144,0.10693,0.07886,0.0
0.1274,0.1454,0.03787,0.02689,0.04337,0.06097,0.05695,0.0578,0.06012,0.05463,0.1414,0.0841,0.0578,0.04538,0.11554,0.1461,0.034,0.02293,0.03964,0.05722,0.04843,0.04617,0.05182,0.05267,0.1521,0.09064,0.0807,0.062,0.0
0.04938,0.0465,0.04898,0.03952,0.05185,0.07776,0.0881,0.0807,0.0794,0.0831,0.0864,0.11975,0.0872,0.0613,0.04147,0.05414,0.04623,0.03635,0.05017,0.0719,0.0723,0.05728,0.06995,0.07544,0.0893,0.1233,0.1217,0.09045,0.0
0.0449,0.0466,0.05344,0.0389,0.0483,0.07227,0.0915,0.0774,0.0808,0.08295,0.08466,0.1133,0.0983,0.0667,0.03607,0.0531,0.05148,0.0377,0.04865,0.0596,0.07983,0.05716,0.07135,0.07623,0.08105,0.1265,0.12,0.1013,0.0
0.04037,0.05164,0.05164,0.0408,0.04645,0.06726,0.089,0.0816,0.08374,0.08594,0.08246,0.1072,0.1007,0.07117,0.03793,0.0463,0.06256,0.0371,0.0442,0.063,0.0776,0.06256,0.0667,0.07715,0.07965,0.12384,0.1255,0.0959,0.0
0.0712,0.0658,0.05576,0.05215,0.06235,0.1018,0.0867,0.08514,0.08057,0.07025,0.0936,0.08386,0.06052,0.03041,0.05798,0.05203,0.04718,0.04803,0.05338,0.0748,0.074,0.0835,0.0746,0.07477,0.1004,0.10876,0.0906,0.05994,0.0
0.0721,0.0663,0.05835,0.04544,0.05942,0.0948,0.0908,0.0854,0.081,0.0723,0.08276,0.0912,0.0626,0.0375,0.059,0.05133,0.04843,0.04562,0.05023,0.07263,0.07385,0.0805,0.07733,0.0737,0.0939,0.10693,0.0986,0.06805,0.0
0.1398,0.1522,0.04462,0.03296,0.04388,0.0642,0.0718,0.06223,0.06323,0.05402,0.119,0.07166,0.0482,0.03214,0.1157,0.147,0.03848,0.03238,0.0367,0.05273,0.056,0.05853,0.0604,0.05533,0.1351,0.081,0.078,0.0526,0.4071370640713705
0.07214,0.0671,0.06354,0.04974,0.05545,0.0749,0.10095,0.0816,0.0851,0.0738,0.0723,0.0925,0.06683,0.044,0.05795,0.0547,0.05222,0.04132,0.04968,0.06226,0.07556,0.07574,0.08246,0.0755,0.08307,0.10535,0.1085,0.07574,0.1613949716139497
0.0677,0.0698,0.06506,0.04773,0.05405,0.0702,0.1002,0.08264,0.0881,0.07324,0.0708,0.09186,0.0741,0.04453,0.05307,0.05673,0.0527,0.04358,0.04984,0.05698,0.07263,0.0746,0.0854,0.0736,0.0832,0.1046,0.10986,0.08325,0.15733982157339818
0.06165,0.0732,0.0655,0.05066,0.05228,0.0663,0.1005,0.0839,0.0845,0.0799,0.0685,0.08777,0.0771,0.04834,0.0513,0.05865,0.05447,0.04468,0.04904,0.05194,0.0715,0.0743,0.08545,0.078,0.07764,0.10406,0.1096,0.08936,0.0
0.0617,0.04654,0.04962,0.0488,0.05453,0.0703,0.065,0.0638,0.0769,0.0748,0.10785,0.11707,0.09393,0.0691,0.05054,0.04727,0.04596,0.04367,0.03564,0.05377,0.0469,0.05777,0.0721,0.0845,0.11383,0.1365,0.13,0.0816,0.0
0.0621,0.04837,0.04965,0.04816,0.04752,0.0739,0.06525,0.06274,0.0739,0.0775,0.0993,0.1168,0.0976,0.0771,0.05267,0.04935,0.0425,0.04425,0.03485,0.0513,0.0421,0.05914,0.0701,0.0815,0.1058,0.1364,0.1306,0.0995,0.0
0.11505,0.1382,0.03812,0.03087,0.03598,0.05432,0.04803,0.0472,0.05496,0.0609,0.1476,0.09076,0.07794,0.0601,0.08673,0.1469,0.03287,0.0327,0.02997,0.03363,0.03394,0.04037,0.0526,0.05963,0.1659,0.0982,0.1049,0.08167,0.0
0.05676,0.06247,0.0515,0.0408,0.04672,0.0666,0.06476,0.0613,0.0734,0.08136,0.0871,0.11646,0.1055,0.08527,0.0522,0.04926,0.04553,0.03867,0.0424,0.0395,0.04718,0.0499,0.0632,0.08044,0.1008,0.1343,0.144,0.1127,0.0
0.05347,0.0628,0.05322,0.04172,0.04626,0.06235,0.0715,0.0633,0.071,0.0786,0.0851,0.1108,0.111,0.0889,0.04938,0.0496,0.0483,0.0407,0.04462,0.03683,0.04657,0.04785,0.06216,0.081,0.09357,0.131,0.1443,0.1241,0.0
0.04956,0.0673,0.05157,0.0448,0.04807,0.06033,0.0731,0.0661,0.0673,0.08484,0.0803,0.1084,0.11414,0.0841,0.0456,0.051,0.05167,0.04245,0.04718,0.0337,0.04694,0.0474,0.05975,0.0773,0.0912,0.1238,0.1467,0.1355,0.0
0.0676,0.066,0.06165,0.04575,0.0591,0.0909,0.0892,0.0819,0.0806,0.0738,0.08545,0.08655,0.0733,0.03824,0.061,0.06174,0.05084,0.039,0.04724,0.0738,0.0735,0.07526,0.0791,0.07684,0.0924,0.104,0.1008,0.06445,0.0
0.06683,0.06866,0.0624,0.0431,0.0536,0.0877,0.09045,0.08014,0.085,0.0709,0.084,0.0861,0.0759,0.04498,0.06143,0.06137,0.05457,0.04205,0.04297,0.06793,0.0746,0.07196,0.08014,0.0752,0.08685,0.1021,0.1022,0.0766,0.0
0.1282,0.157,0.04672,0.03665,0.0394,0.05914,0.0718,0.0609,0.06494,0.0541,0.11694,0.0672,0.05902,0.03812,0.1085,0.1498,0.04315,0.03009,0.0324,0.0488,0.05753,0.05508,0.06128,0.05707,0.1306,0.0795,0.07874,0.0674,0.0
0.06476,0.0679,0.06573,0.04956,0.04935,0.0712,0.096,0.08356,0.0825,0.0737,0.07764,0.0862,0.07965,0.05225,0.05557,0.0626,0.05945,0.04468,0.04288,0.05487,0.07513,0.07227,0.07904,0.0762,0.08154,0.10004,0.1039,0.09186,0.0170316301703163
0.06305,0.0694,0.06586,0.04895,0.04938,0.0628,0.09656,0.0859,0.08185,0.078,0.0747,0.0849,0.0803,0.05832,0.05286,0.0629,0.06195,0.0447,0.04254,0.0487,0.07324,0.07294,0.07855,0.0809,0.079,0.0987,0.10767,0.09534,0.13138686131386862
