oktmo,year,name,clust,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
19640000,2017,Сямженский муниципальный район,2,0.0109223300970873,0.0717141626903575,0.5196456692518472,0.50247536488588,0.4701952820967388,0.3948042186787664,0.484048742904799,0.608424336973479,0.2561409382652982,0.2978801617448842,0.4209933739955274,0.0582984653229168,0.0975934295259376,0.028978405694302,0.5791937262590369,0.3549619282464956,0.2094443655933044
19640000,2018,Сямженский муниципальный район,2,-0.0861650485436893,0.0713978154465329,0.5232736817684684,0.5506736513677684,0.4621916772298964,0.3965535050630663,0.588505528397899,0.6209048361934477,0.2465560130010834,0.3324444444444445,0.4228586984833845,0.0537592646340423,0.0905855517645641,0.033686132810744,0.58176,0.3854429001473131,0.3242933499979827
19640000,2019,Сямженский муниципальный район,5,-0.0169902912621359,0.0702290881290696,0.5276019772465269,0.5881833473507149,0.4501578157269891,0.4031528063860627,0.6096145134254067,0.6333853354134166,0.2506591098140394,0.3210780224669114,0.429895761408596,0.0514644109916442,0.107214173490758,0.0344463902331472,0.5914414414414414,0.3820608701957578,0.4181919069637945
19640000,2020,Сямженский муниципальный район,2,0.0509708737864077,0.0693239835147936,0.4969464023362936,0.6398298151402464,0.4431310618763803,0.3788210379758174,0.5019564521676237,0.6427457098283932,0.2539317537880343,0.32527006661878,0.4355085467331093,0.0402523199911158,0.0843394473734614,0.0339995022618383,0.5991633920649005,0.3870491158073895,0.3477177117726222
19640000,2021,Сямженский муниципальный район,5,0.0194174757281553,0.0687528009912213,0.4831793863973376,0.6410885463579402,0.4264671421142796,0.3819681963945838,0.6946952784937944,0.6521060842433698,0.2449091275670382,0.3107106339468303,0.4391266519909892,0.0315735899289549,0.0821844430091062,0.0316263630011968,0.6041411042944785,0.3902646312122311,0.4886937259379255
19642000,2014,Тарногский муниципальный район,2,-0.2390776699029126,0.1057830033655831,0.4493613645830283,0.4525178216953959,0.4616057898175593,0.1202495408112954,0.3710710029872426,0.6053042121684867,0.253235645807057,0.5946124310055195,0.4102222929168986,0.065235716613613,0.0825300650210416,0.0934039471802581,0.5889848812095032,0.4656741301725773,0.0262518901530393
19642000,2015,Тарногский муниципальный район,2,-0.1322815533980582,0.1036476594697668,0.4419544790647494,0.409890544124443,0.4802101453485194,0.1227269158360639,0.4091758725554588,0.6209048361934477,0.2584527939148243,0.5839621308464039,0.4170418136705956,0.0749270902465685,0.0888911230980333,0.0917409576877841,0.6011191182704536,0.5277067047772469,0.0263390268321978
19642000,2016,Тарногский муниципальный район,2,-0.0667475728155339,0.1020131987100062,0.4840584098662995,0.4952087020965688,0.4918837909004819,0.1246932528457553,0.4104951408273375,0.6302652106084243,0.2550910597532997,0.5700510140599727,0.4305629462517523,0.1212996368039625,0.098305401204291,0.0919324949538767,0.6107502799552071,0.5375104833031364,0.0259895282557312
19642000,2017,Тарногский муниципальный район,2,-0.0327669902912621,0.1009762827441365,0.4580987102245238,0.5114495624107774,0.5242180400178779,0.1970879107517219,0.4126869918590029,0.6380655226209049,0.1970727856828552,0.5759048143958073,0.3659940580224073,0.1543157783079475,0.1014685485738031,0.1049026480560493,0.6170220172308764,0.5055562797543979,0.0265201708712919
19642000,2018,Тарногский муниципальный район,2,-0.0740291262135922,0.1001590523642562,0.4034868132227858,0.472600413113903,0.5270507554026937,0.2294222032389297,0.4235746077443653,0.6505460218408737,0.183397630916222,0.6161509816537014,0.3691914100694509,0.1156103511238079,0.0919872606546151,0.1114450607139129,0.6450956308124233,0.515176494291255,0.0305214502050906
19642000,2019,Тарногский муниципальный район,2,-0.0230582524271844,0.0987442771904849,0.4039962383455253,0.4993692178301093,0.4833239632293158,0.2327092882902305,0.4255005799130116,0.6614664586583464,0.1860252911972144,0.5648848545974113,0.3751233964296482,0.1435781105643772,0.0969483301981214,0.106749217174662,0.6543383465337723,0.5141968474700379,0.0311627888958503
