oktmo,name,year,inflow
1647406,Анисимовский сельсовет,2017,46.0
1647415,Зайцевский сельсовет,2017,18.0
1647424,Казанцевский сельсовет,2017,9.0
1647430,Кашкарагаихинский сельсовет,2017,48.0
1647436,Курочкинский сельсовет,2017,41.0
1647442,Ларичихинский сельсовет,2017,87.0
1647448,Луговской сельсовет,2017,86.0
1647451,Лушниковский сельсовет,2017,15.0
1647456,Новоозёрский сельсовет,2017,189.0
1647459,Новоперуновский сельсовет,2017,90.0
1647462,Новотроицкий сельсовет,2017,27.0
1647466,Озёрский сельсовет,2017,138.0
1647470,Речкуновский сельсовет,2017,9.0
1647473,Среднесибирский сельсовет,2017,60.0
1647475,Староперуновский сельсовет,2017,19.0
1647482,Шадринцевский сельсовет,2017,21.0
1647492,Шишкинский сельсовет,2017,31.0
1648000,Тогульский муниципальный район,2017,328.0
1648406,Антипинский сельсовет,2017,54.0
1648430,Новоиушинский сельсовет,2017,7.0
1648436,Старотогульский сельсовет,2017,54.0
1648446,Тогульский сельсовет,2017,209.0
1648457,Топтушинский сельсовет,2017,4.0
1649000,Топчихинский муниципальный район,2017,893.0
1649403,Белояровский сельсовет,2017,28.0
1649407,Володарский сельсовет,2017,16.0
1649409,Зиминский сельсовет,2017,25.0
1649412,Кировский сельсовет,2017,24.0
1649420,Ключевский сельсовет,2017,25.0
1649424,Красноярский сельсовет,2017,16.0
1649436,Макарьевский сельсовет,2017,46.0
1649447,Парфёновский сельсовет,2017,55.0
1649450,Переясловский сельсовет,2017,45.0
1649452,Победимский сельсовет,2017,72.0
1649454,Покровский сельсовет,2017,15.0
1649460,Сидоровский сельсовет,2017,45.0
1649462,Топчихинский сельсовет,2017,380.0
1649469,Фунтиковский сельсовет,2017,21.0
1649475,Хабазинский сельсовет,2017,19.0
1649480,Чаузовский сельсовет,2017,15.0
1649491,Чистюньский сельсовет,2017,46.0
1650000,Третьяковский муниципальный район,2017,243.0
1650411,Екатерининский сельсовет,2017,20.0
1650422,Корболихинский сельсовет,2017,34.0
1650433,Новоалейский сельсовет,2017,7.0
1650444,Первокаменский сельсовет,2017,5.0
1650455,Плосковский сельсовет,2017,12.0
1650460,Садовый сельсовет,2017,25.0
1650466,Староалейский сельсовет,2017,96.0
1650477,Третьяковский сельсовет,2017,37.0
1650488,Шипунихинский сельсовет,2017,7.0
1651000,Троицкий муниципальный район,2017,890.0
1651408,Беловский сельсовет,2017,71.0
1651410,Боровлянский сельсовет,2017,53.0
1651414,Гордеевский сельсовет,2017,74.0
1651425,Ерёминский сельсовет,2017,22.0
1651430,Заводской сельсовет,2017,60.0
1651434,Зелёнополянский сельсовет,2017,36.0
1651440,Кипешинский сельсовет,2017,28.0
1651454,Петровский сельсовет,2017,42.0
1651457,Троицкий сельсовет,2017,381.0
1651470,Хайрюзовский сельсовет,2017,117.0
1651492,Южаковский сельсовет,2017,6.0
1652000,Тюменцевский муниципальный район,2017,308.0
1652403,Андроновский сельсовет,2017,12.0
1652407,Берёзовский сельсовет,2017,14.0
1652416,Вылковский сельсовет,2017,51.0
1652420,Грязновский сельсовет,2017,9.0
1652425,Заводской сельсовет,2017,10.0
1652432,Ключевской сельсовет,2017,9.0
1652436,Королёвский сельсовет,2017,12.0
1652450,Мезенцевский сельсовет,2017,1.0
1652452,Новокарповский сельсовет,2017,5.0
1652458,Тюменцевский сельсовет,2017,109.0
1652461,Урывский сельсовет,2017,13.0
1652469,Черемшанский сельсовет,2017,10.0
