oktmo,name,year,saldo,whereabouts
41618000,Гатчинский муниципальный район,2013,3940.0,Внешняя (для региона)  миграция
41618000,Гатчинский муниципальный район,2014,3215.0,"Миграция, всего"
41618000,Гатчинский муниципальный район,2014,2139.0,В пределах России
41618000,Гатчинский муниципальный район,2014,2147.0,Межрегиональная
41618000,Гатчинский муниципальный район,2014,1076.0,Международная
41618000,Гатчинский муниципальный район,2014,1065.0,Со странами СНГ
41618000,Гатчинский муниципальный район,2014,11.0,С другими зарубежными странами
41618000,Гатчинский муниципальный район,2014,3223.0,Внешняя (для региона)  миграция
41618000,Гатчинский муниципальный район,2015,942.0,"Миграция, всего"
41618000,Гатчинский муниципальный район,2015,1828.0,В пределах России
41618000,Гатчинский муниципальный район,2015,118.0,Внутрирегиональная
41618000,Гатчинский муниципальный район,2015,1710.0,Межрегиональная
41618000,Гатчинский муниципальный район,2015,23.0,С другими зарубежными странами
41618000,Гатчинский муниципальный район,2015,824.0,Внешняя (для региона)  миграция
41618000,Гатчинский муниципальный район,2016,767.0,"Миграция, всего"
41618000,Гатчинский муниципальный район,2016,530.0,В пределах России
41618000,Гатчинский муниципальный район,2016,628.0,Межрегиональная
41618000,Гатчинский муниципальный район,2016,237.0,Международная
41618000,Гатчинский муниципальный район,2016,232.0,Со странами СНГ
41618000,Гатчинский муниципальный район,2016,5.0,С другими зарубежными странами
41618000,Гатчинский муниципальный район,2016,865.0,Внешняя (для региона)  миграция
41618000,Гатчинский муниципальный район,2017,664.0,Международная
41618000,Гатчинский муниципальный район,2017,657.0,Со странами СНГ
41618000,Гатчинский муниципальный район,2017,7.0,С другими зарубежными странами
41618000,Гатчинский муниципальный район,2017,167.0,Внешняя (для региона)  миграция
41618000,Гатчинский муниципальный район,2018,339.0,"Миграция, всего"
41618000,Гатчинский муниципальный район,2018,649.0,Международная
41618000,Гатчинский муниципальный район,2018,623.0,Со странами СНГ
41618000,Гатчинский муниципальный район,2018,26.0,С другими зарубежными странами
41618000,Гатчинский муниципальный район,2018,604.0,Внешняя (для региона)  миграция
41618000,Гатчинский муниципальный район,2021,304.0,"Миграция, всего"
41618000,Гатчинский муниципальный район,2021,123.0,Межрегиональная
41618000,Гатчинский муниципальный район,2021,435.0,Международная
41618000,Гатчинский муниципальный район,2021,433.0,Со странами СНГ
41618000,Гатчинский муниципальный район,2021,2.0,С другими зарубежными странами
41618000,Гатчинский муниципальный район,2021,558.0,Внешняя (для региона)  миграция
41618000,Гатчинский муниципальный район,2022,122.0,"Миграция, всего"
41618000,Гатчинский муниципальный район,2022,1009.0,В пределах России
41618000,Гатчинский муниципальный район,2022,1135.0,Межрегиональная
41618000,Гатчинский муниципальный район,2022,248.0,Внешняя (для региона)  миграция
41618101,Гатчинское,2011,1518.0,"Миграция, всего"
41618101,Гатчинское,2011,1259.0,В пределах России
41618101,Гатчинское,2011,232.0,Внутрирегиональная
41618101,Гатчинское,2011,1027.0,Межрегиональная
41618101,Гатчинское,2011,259.0,Международная
41618101,Гатчинское,2011,234.0,Со странами СНГ
41618101,Гатчинское,2011,25.0,С другими зарубежными странами
41618101,Гатчинское,2011,1286.0,Внешняя (для региона)  миграция
41618101,Гатчинское,2012,1875.0,"Миграция, всего"
41618101,Гатчинское,2012,1214.0,В пределах России
41618101,Гатчинское,2012,428.0,Внутрирегиональная
41618101,Гатчинское,2012,786.0,Межрегиональная
41618101,Гатчинское,2012,661.0,Международная
41618101,Гатчинское,2012,623.0,Со странами СНГ
41618101,Гатчинское,2012,38.0,С другими зарубежными странами
41618101,Гатчинское,2012,1447.0,Внешняя (для региона)  миграция
41618101,Гатчинское,2013,1160.0,"Миграция, всего"
41618101,Гатчинское,2013,835.0,В пределах России
41618101,Гатчинское,2013,264.0,Внутрирегиональная
41618101,Гатчинское,2013,571.0,Межрегиональная
41618101,Гатчинское,2013,325.0,Международная
41618101,Гатчинское,2013,318.0,Со странами СНГ
41618101,Гатчинское,2013,7.0,С другими зарубежными странами
41618101,Гатчинское,2013,896.0,Внешняя (для региона)  миграция
41618101,Гатчинское,2014,1268.0,"Миграция, всего"
41618101,Гатчинское,2014,840.0,В пределах России
41618101,Гатчинское,2014,142.0,Внутрирегиональная
41618101,Гатчинское,2014,698.0,Межрегиональная
41618101,Гатчинское,2014,428.0,Международная
41618101,Гатчинское,2014,437.0,Со странами СНГ
41618101,Гатчинское,2014,1126.0,Внешняя (для региона)  миграция
41618101,Гатчинское,2015,275.0,В пределах России
41618101,Гатчинское,2015,302.0,Межрегиональная
41618101,Гатчинское,2015,14.0,С другими зарубежными странами
41618101,Гатчинское,2016,3.0,"Миграция, всего"
41618101,Гатчинское,2016,47.0,Межрегиональная
41618101,Гатчинское,2016,30.0,Международная
41618101,Гатчинское,2016,31.0,Со странами СНГ
41618101,Гатчинское,2016,77.0,Внешняя (для региона)  миграция
41618101,Гатчинское,2017,195.0,Международная
41618101,Гатчинское,2017,193.0,Со странами СНГ
41618101,Гатчинское,2017,2.0,С другими зарубежными странами
41618101,Гатчинское,2018,142.0,Международная
41618101,Гатчинское,2018,136.0,Со странами СНГ
41618101,Гатчинское,2018,6.0,С другими зарубежными странами
41618101,Гатчинское,2018,27.0,Внешняя (для региона)  миграция
41618101,Гатчинское,2021,173.0,Международная
41618101,Гатчинское,2021,165.0,Со странами СНГ
41618101,Гатчинское,2021,8.0,С другими зарубежными странами
41618101,Гатчинское,2022,11.0,Внутрирегиональная
41618105,Коммунарское,2011,520.0,"Миграция, всего"
41618105,Коммунарское,2011,451.0,В пределах России
41618105,Коммунарское,2011,456.0,Межрегиональная
41618105,Коммунарское,2011,69.0,Международная
41618105,Коммунарское,2011,67.0,Со странами СНГ
41618105,Коммунарское,2011,2.0,С другими зарубежными странами
41618105,Коммунарское,2011,525.0,Внешняя (для региона)  миграция
41618105,Коммунарское,2012,390.0,"Миграция, всего"
41618105,Коммунарское,2012,230.0,В пределах России
41618105,Коммунарское,2012,235.0,Межрегиональная
41618105,Коммунарское,2012,160.0,Международная
41618105,Коммунарское,2012,149.0,Со странами СНГ
41618105,Коммунарское,2012,11.0,С другими зарубежными странами
41618105,Коммунарское,2012,395.0,Внешняя (для региона)  миграция
41618105,Коммунарское,2013,178.0,"Миграция, всего"
41618105,Коммунарское,2013,140.0,В пределах России
41618105,Коммунарское,2013,155.0,Межрегиональная
41618105,Коммунарское,2013,38.0,Международная
41618105,Коммунарское,2013,38.0,Со странами СНГ
41618105,Коммунарское,2013,193.0,Внешняя (для региона)  миграция
41618105,Коммунарское,2014,372.0,"Миграция, всего"
41618105,Коммунарское,2014,284.0,В пределах России
41618105,Коммунарское,2014,301.0,Межрегиональная
41618105,Коммунарское,2014,88.0,Международная
41618105,Коммунарское,2014,85.0,Со странами СНГ
41618105,Коммунарское,2014,3.0,С другими зарубежными странами
41618105,Коммунарское,2014,389.0,Внешняя (для региона)  миграция
41618105,Коммунарское,2015,222.0,"Миграция, всего"
41618105,Коммунарское,2015,256.0,В пределах России
41618105,Коммунарское,2015,16.0,Внутрирегиональная
41618105,Коммунарское,2015,240.0,Межрегиональная
41618105,Коммунарское,2015,206.0,Внешняя (для региона)  миграция
41618105,Коммунарское,2016,261.0,"Миграция, всего"
41618105,Коммунарское,2016,251.0,В пределах России
41618105,Коммунарское,2016,257.0,Межрегиональная
41618105,Коммунарское,2016,10.0,Международная
41618105,Коммунарское,2016,11.0,Со странами СНГ
41618105,Коммунарское,2016,267.0,Внешняя (для региона)  миграция
41618105,Коммунарское,2017,104.0,"Миграция, всего"
41618105,Коммунарское,2017,0.0,В пределах России
41618105,Коммунарское,2017,18.0,Внутрирегиональная
41618105,Коммунарское,2017,104.0,Международная
41618105,Коммунарское,2017,95.0,Со странами СНГ
41618105,Коммунарское,2017,9.0,С другими зарубежными странами
41618105,Коммунарское,2017,86.0,Внешняя (для региона)  миграция
41618105,Коммунарское,2018,514.0,"Миграция, всего"
41618105,Коммунарское,2018,408.0,В пределах России
41618105,Коммунарское,2018,422.0,Межрегиональная
41618105,Коммунарское,2018,106.0,Международная
41618105,Коммунарское,2018,98.0,Со странами СНГ
41618105,Коммунарское,2018,8.0,С другими зарубежными странами
41618105,Коммунарское,2018,528.0,Внешняя (для региона)  миграция
41618105,Коммунарское,2021,275.0,"Миграция, всего"
41618105,Коммунарское,2021,216.0,В пределах России
41618105,Коммунарское,2021,227.0,Межрегиональная
41618105,Коммунарское,2021,59.0,Международная
41618105,Коммунарское,2021,59.0,Со странами СНГ
41618105,Коммунарское,2021,0.0,С другими зарубежными странами
41618105,Коммунарское,2021,286.0,Внешняя (для региона)  миграция
41618105,Коммунарское,2022,61.0,"Миграция, всего"
41618105,Коммунарское,2022,125.0,В пределах России
41618105,Коммунарское,2022,196.0,Межрегиональная
41618105,Коммунарское,2022,132.0,Внешняя (для региона)  миграция
41618154,Вырицкое,2011,462.0,"Миграция, всего"
41618154,Вырицкое,2011,412.0,В пределах России
41618154,Вырицкое,2011,2.0,Внутрирегиональная
41618154,Вырицкое,2011,410.0,Межрегиональная
41618154,Вырицкое,2011,50.0,Международная
41618154,Вырицкое,2011,38.0,Со странами СНГ
41618154,Вырицкое,2011,12.0,С другими зарубежными странами
41618154,Вырицкое,2011,460.0,Внешняя (для региона)  миграция
41618154,Вырицкое,2012,290.0,"Миграция, всего"
41618154,Вырицкое,2012,221.0,В пределах России
41618154,Вырицкое,2012,11.0,Внутрирегиональная
41618154,Вырицкое,2012,210.0,Межрегиональная
41618154,Вырицкое,2012,69.0,Международная
41618154,Вырицкое,2012,59.0,Со странами СНГ
41618154,Вырицкое,2012,10.0,С другими зарубежными странами
41618154,Вырицкое,2012,279.0,Внешняя (для региона)  миграция
41618154,Вырицкое,2013,319.0,"Миграция, всего"
41618154,Вырицкое,2013,251.0,В пределах России
41618154,Вырицкое,2013,260.0,Межрегиональная
41618154,Вырицкое,2013,68.0,Международная
41618154,Вырицкое,2013,64.0,Со странами СНГ
41618154,Вырицкое,2013,4.0,С другими зарубежными странами
41618154,Вырицкое,2013,328.0,Внешняя (для региона)  миграция
41618154,Вырицкое,2014,191.0,"Миграция, всего"
41618154,Вырицкое,2014,146.0,В пределах России
41618154,Вырицкое,2014,147.0,Межрегиональная
41618154,Вырицкое,2014,45.0,Международная
41618154,Вырицкое,2014,39.0,Со странами СНГ
41618154,Вырицкое,2014,6.0,С другими зарубежными странами
41618154,Вырицкое,2014,192.0,Внешняя (для региона)  миграция
41618154,Вырицкое,2015,132.0,"Миграция, всего"
41618154,Вырицкое,2015,114.0,В пределах России
41618154,Вырицкое,2015,123.0,Межрегиональная
41618154,Вырицкое,2015,18.0,Международная
41618154,Вырицкое,2015,14.0,Со странами СНГ
41618154,Вырицкое,2015,4.0,С другими зарубежными странами
41618154,Вырицкое,2015,141.0,Внешняя (для региона)  миграция
41618154,Вырицкое,2016,16.0,Международная
41618154,Вырицкое,2016,15.0,Со странами СНГ
41618154,Вырицкое,2016,1.0,С другими зарубежными странами
41618154,Вырицкое,2017,11.0,Международная
41618154,Вырицкое,2017,20.0,Со странами СНГ
41618154,Вырицкое,2018,65.0,Международная
41618154,Вырицкое,2018,60.0,Со странами СНГ
41618154,Вырицкое,2018,5.0,С другими зарубежными странами
41618154,Вырицкое,2019,0.0,С другими зарубежными странами
41618154,Вырицкое,2020,2.0,Международная
41618154,Вырицкое,2020,15.0,Со странами СНГ
41618154,Вырицкое,2021,5.0,"Миграция, всего"
41618154,Вырицкое,2021,23.0,Международная
41618154,Вырицкое,2021,25.0,Со странами СНГ
41618154,Вырицкое,2021,9.0,Внешняя (для региона)  миграция
41618154,Вырицкое,2022,47.0,Межрегиональная
41618156,Дружногорское,2011,142.0,"Миграция, всего"
41618156,Дружногорское,2011,129.0,В пределах России
41618156,Дружногорское,2011,144.0,Межрегиональная
41618156,Дружногорское,2011,13.0,Международная
41618156,Дружногорское,2011,14.0,Со странами СНГ
41618156,Дружногорское,2011,157.0,Внешняя (для региона)  миграция
41618156,Дружногорское,2012,104.0,"Миграция, всего"
41618156,Дружногорское,2012,82.0,В пределах России
41618156,Дружногорское,2012,86.0,Межрегиональная
41618156,Дружногорское,2012,22.0,Международная
41618156,Дружногорское,2012,21.0,Со странами СНГ
41618156,Дружногорское,2012,1.0,С другими зарубежными странами
41618156,Дружногорское,2012,108.0,Внешняя (для региона)  миграция
41618156,Дружногорское,2013,89.0,"Миграция, всего"
41618156,Дружногорское,2013,49.0,В пределах России
41618156,Дружногорское,2013,81.0,Межрегиональная
41618156,Дружногорское,2013,40.0,Международная
41618156,Дружногорское,2013,38.0,Со странами СНГ
41618156,Дружногорское,2013,2.0,С другими зарубежными странами
41618156,Дружногорское,2013,121.0,Внешняя (для региона)  миграция
41618156,Дружногорское,2014,56.0,"Миграция, всего"
41618156,Дружногорское,2014,32.0,В пределах России
41618156,Дружногорское,2014,43.0,Межрегиональная
41618156,Дружногорское,2014,24.0,Международная
41618156,Дружногорское,2014,22.0,Со странами СНГ
41618156,Дружногорское,2014,2.0,С другими зарубежными странами
41618156,Дружногорское,2014,67.0,Внешняя (для региона)  миграция
41618156,Дружногорское,2015,14.0,Международная
41618156,Дружногорское,2015,14.0,Со странами СНГ
41618156,Дружногорское,2015,0.0,С другими зарубежными странами
41618156,Дружногорское,2015,11.0,Внешняя (для региона)  миграция
41618156,Дружногорское,2016,10.0,"Миграция, всего"
41618156,Дружногорское,2016,2.0,Межрегиональная
41618156,Дружногорское,2016,16.0,Международная
41618156,Дружногорское,2016,16.0,Со странами СНГ
41618156,Дружногорское,2016,0.0,С другими зарубежными странами
41618156,Дружногорское,2016,18.0,Внешняя (для региона)  миграция
41618156,Дружногорское,2017,27.0,"Миграция, всего"
41618156,Дружногорское,2017,22.0,В пределах России
41618156,Дружногорское,2017,26.0,Межрегиональная
41618156,Дружногорское,2017,5.0,Международная
41618156,Дружногорское,2017,5.0,Со странами СНГ
41618156,Дружногорское,2017,31.0,Внешняя (для региона)  миграция
41618156,Дружногорское,2018,14.0,"Миграция, всего"
41618156,Дружногорское,2018,2.0,В пределах России
41618156,Дружногорское,2018,3.0,Внутрирегиональная
41618156,Дружногорское,2018,12.0,Международная
41618156,Дружногорское,2018,10.0,Со странами СНГ
41618156,Дружногорское,2018,2.0,С другими зарубежными странами
41618156,Дружногорское,2018,11.0,Внешняя (для региона)  миграция
41618156,Дружногорское,2021,18.0,"Миграция, всего"
41618156,Дружногорское,2021,8.0,В пределах России
41618156,Дружногорское,2021,20.0,Межрегиональная
41618156,Дружногорское,2021,10.0,Международная
41618156,Дружногорское,2021,7.0,Со странами СНГ
41618156,Дружногорское,2021,3.0,С другими зарубежными странами
41618156,Дружногорское,2021,30.0,Внешняя (для региона)  миграция
41618169,Сиверское,2011,273.0,"Миграция, всего"
41618169,Сиверское,2011,151.0,В пределах России
41618169,Сиверское,2011,226.0,Межрегиональная
41618169,Сиверское,2011,122.0,Международная
41618169,Сиверское,2011,118.0,Со странами СНГ
41618169,Сиверское,2011,4.0,С другими зарубежными странами
41618169,Сиверское,2011,348.0,Внешняя (для региона)  миграция
41618169,Сиверское,2012,366.0,"Миграция, всего"
41618169,Сиверское,2012,156.0,В пределах России
41618169,Сиверское,2012,188.0,Межрегиональная
41618169,Сиверское,2012,210.0,Международная
41618169,Сиверское,2012,196.0,Со странами СНГ
41618169,Сиверское,2012,14.0,С другими зарубежными странами
41618169,Сиверское,2012,398.0,Внешняя (для региона)  миграция
41618169,Сиверское,2013,386.0,"Миграция, всего"
41618169,Сиверское,2013,193.0,В пределах России
41618169,Сиверское,2013,243.0,Межрегиональная
41618169,Сиверское,2013,193.0,Международная
41618169,Сиверское,2013,185.0,Со странами СНГ
41618169,Сиверское,2013,8.0,С другими зарубежными странами
41618169,Сиверское,2013,436.0,Внешняя (для региона)  миграция
41618169,Сиверское,2014,220.0,"Миграция, всего"
41618169,Сиверское,2014,83.0,В пределах России
41618169,Сиверское,2014,120.0,Межрегиональная
41618169,Сиверское,2014,137.0,Международная
41618169,Сиверское,2014,128.0,Со странами СНГ
41618169,Сиверское,2014,9.0,С другими зарубежными странами
41618169,Сиверское,2014,257.0,Внешняя (для региона)  миграция
41618169,Сиверское,2015,26.0,"Миграция, всего"
41618169,Сиверское,2015,63.0,Международная
41618169,Сиверское,2015,59.0,Со странами СНГ
41618169,Сиверское,2015,4.0,С другими зарубежными странами
41618169,Сиверское,2015,51.0,Внешняя (для региона)  миграция
41618169,Сиверское,2016,117.0,"Миграция, всего"
41618169,Сиверское,2016,68.0,В пределах России
41618169,Сиверское,2016,21.0,Внутрирегиональная
41618169,Сиверское,2016,47.0,Межрегиональная
41618169,Сиверское,2016,49.0,Международная
41618169,Сиверское,2016,48.0,Со странами СНГ
41618169,Сиверское,2016,1.0,С другими зарубежными странами
41618169,Сиверское,2016,96.0,Внешняя (для региона)  миграция
41618169,Сиверское,2017,43.0,Международная
41618169,Сиверское,2017,42.0,Со странами СНГ
41618169,Сиверское,2017,1.0,С другими зарубежными странами
41618169,Сиверское,2018,48.0,Международная
41618169,Сиверское,2018,46.0,Со странами СНГ
41618169,Сиверское,2018,2.0,С другими зарубежными странами
41618169,Сиверское,2021,34.0,Международная
41618169,Сиверское,2021,27.0,Со странами СНГ
41618169,Сиверское,2021,7.0,С другими зарубежными странами
41618169,Сиверское,2022,21.0,Межрегиональная
41618176,Таицкое,2011,241.0,"Миграция, всего"
41618176,Таицкое,2011,199.0,В пределах России
41618176,Таицкое,2011,22.0,Внутрирегиональная
41618176,Таицкое,2011,177.0,Межрегиональная
41618176,Таицкое,2011,42.0,Международная
41618176,Таицкое,2011,39.0,Со странами СНГ
41618176,Таицкое,2011,3.0,С другими зарубежными странами
41618176,Таицкое,2011,219.0,Внешняя (для региона)  миграция
41618176,Таицкое,2012,228.0,"Миграция, всего"
41618176,Таицкое,2012,112.0,В пределах России
41618176,Таицкое,2012,14.0,Внутрирегиональная
41618176,Таицкое,2012,98.0,Межрегиональная
41618176,Таицкое,2012,116.0,Международная
41618176,Таицкое,2012,113.0,Со странами СНГ
41618176,Таицкое,2012,3.0,С другими зарубежными странами
41618176,Таицкое,2012,214.0,Внешняя (для региона)  миграция
41618176,Таицкое,2013,216.0,"Миграция, всего"
41618176,Таицкое,2013,163.0,В пределах России
41618176,Таицкое,2013,13.0,Внутрирегиональная
41618176,Таицкое,2013,150.0,Межрегиональная
41618176,Таицкое,2013,53.0,Международная
41618176,Таицкое,2013,42.0,Со странами СНГ
41618176,Таицкое,2013,11.0,С другими зарубежными странами
41618176,Таицкое,2013,203.0,Внешняя (для региона)  миграция
41618176,Таицкое,2014,390.0,"Миграция, всего"
41618176,Таицкое,2014,247.0,В пределах России
41618176,Таицкое,2014,29.0,Внутрирегиональная
41618176,Таицкое,2014,218.0,Межрегиональная
41618176,Таицкое,2014,143.0,Международная
41618176,Таицкое,2014,147.0,Со странами СНГ
41618176,Таицкое,2014,361.0,Внешняя (для региона)  миграция
41618176,Таицкое,2015,121.0,"Миграция, всего"
41618176,Таицкое,2015,278.0,В пределах России
41618176,Таицкое,2015,63.0,Внутрирегиональная
41618176,Таицкое,2015,215.0,Межрегиональная
41618176,Таицкое,2015,2.0,С другими зарубежными странами
41618176,Таицкое,2015,58.0,Внешняя (для региона)  миграция
41618176,Таицкое,2016,61.0,"Миграция, всего"
41618176,Таицкое,2016,60.0,В пределах России
41618176,Таицкое,2016,16.0,Внутрирегиональная
41618176,Таицкое,2016,44.0,Межрегиональная
41618176,Таицкое,2016,1.0,Международная
41618176,Таицкое,2016,4.0,Со странами СНГ
41618176,Таицкое,2016,45.0,Внешняя (для региона)  миграция
41618176,Таицкое,2017,2.0,Международная
41618176,Таицкое,2017,3.0,Со странами СНГ
41618176,Таицкое,2018,15.0,Международная
41618176,Таицкое,2018,18.0,Со странами СНГ
41618176,Таицкое,2020,1.0,С другими зарубежными странами
41618176,Таицкое,2021,56.0,"Миграция, всего"
41618176,Таицкое,2021,46.0,В пределах России
41618176,Таицкое,2021,54.0,Межрегиональная
41618176,Таицкое,2021,10.0,Международная
41618176,Таицкое,2021,12.0,Со странами СНГ
41618176,Таицкое,2021,64.0,Внешняя (для региона)  миграция
41618176,Таицкое,2022,182.0,"Миграция, всего"
41618176,Таицкое,2022,207.0,В пределах России
41618176,Таицкое,2022,35.0,Внутрирегиональная
41618176,Таицкое,2022,172.0,Межрегиональная
41618176,Таицкое,2022,147.0,Внешняя (для региона)  миграция
41618404,Пудомягское,2011,311.0,"Миграция, всего"
41618404,Пудомягское,2011,222.0,В пределах России
41618404,Пудомягское,2011,19.0,Внутрирегиональная
41618404,Пудомягское,2011,203.0,Межрегиональная
41618404,Пудомягское,2011,89.0,Международная
41618404,Пудомягское,2011,85.0,Со странами СНГ
41618404,Пудомягское,2011,4.0,С другими зарубежными странами
41618404,Пудомягское,2011,292.0,Внешняя (для региона)  миграция
41618404,Пудомягское,2012,146.0,"Миграция, всего"
41618404,Пудомягское,2012,103.0,В пределах России
41618404,Пудомягское,2012,122.0,Межрегиональная
41618404,Пудомягское,2012,43.0,Международная
41618404,Пудомягское,2012,46.0,Со странами СНГ
41618404,Пудомягское,2012,165.0,Внешняя (для региона)  миграция
41618404,Пудомягское,2013,77.0,"Миграция, всего"
41618404,Пудомягское,2013,46.0,В пределах России
41618404,Пудомягское,2013,47.0,Межрегиональная
41618404,Пудомягское,2013,31.0,Международная
41618404,Пудомягское,2013,32.0,Со странами СНГ
41618404,Пудомягское,2013,78.0,Внешняя (для региона)  миграция
41618404,Пудомягское,2014,157.0,"Миграция, всего"
41618404,Пудомягское,2014,71.0,В пределах России
41618404,Пудомягское,2014,75.0,Межрегиональная
41618404,Пудомягское,2014,86.0,Международная
41618404,Пудомягское,2014,86.0,Со странами СНГ
41618404,Пудомягское,2014,0.0,С другими зарубежными странами
41618404,Пудомягское,2014,161.0,Внешняя (для региона)  миграция
41618404,Пудомягское,2015,34.0,В пределах России
41618404,Пудомягское,2015,45.0,Межрегиональная
41618404,Пудомягское,2015,2.0,С другими зарубежными странами
41618404,Пудомягское,2015,2.0,Внешняя (для региона)  миграция
41618404,Пудомягское,2016,63.0,"Миграция, всего"
41618404,Пудомягское,2016,67.0,В пределах России
41618404,Пудомягское,2016,103.0,Межрегиональная
41618404,Пудомягское,2016,2.0,С другими зарубежными странами
41618404,Пудомягское,2016,99.0,Внешняя (для региона)  миграция
41618404,Пудомягское,2017,71.0,"Миграция, всего"
41618404,Пудомягское,2017,58.0,В пределах России
41618404,Пудомягское,2017,63.0,Межрегиональная
41618404,Пудомягское,2017,13.0,Международная
41618404,Пудомягское,2017,14.0,Со странами СНГ
41618404,Пудомягское,2017,76.0,Внешняя (для региона)  миграция
41618404,Пудомягское,2018,84.0,"Миграция, всего"
41618404,Пудомягское,2018,67.0,В пределах России
41618404,Пудомягское,2018,33.0,Внутрирегиональная
41618404,Пудомягское,2018,34.0,Межрегиональная
41618404,Пудомягское,2018,17.0,Международная
41618404,Пудомягское,2018,16.0,Со странами СНГ
41618404,Пудомягское,2018,1.0,С другими зарубежными странами
41618404,Пудомягское,2018,51.0,Внешняя (для региона)  миграция
41618404,Пудомягское,2021,103.0,"Миграция, всего"
41618404,Пудомягское,2021,98.0,В пределах России
41618404,Пудомягское,2021,61.0,Внутрирегиональная
41618404,Пудомягское,2021,37.0,Межрегиональная
41618404,Пудомягское,2021,5.0,Международная
41618404,Пудомягское,2021,4.0,Со странами СНГ
41618404,Пудомягское,2021,1.0,С другими зарубежными странами
41618404,Пудомягское,2021,42.0,Внешняя (для региона)  миграция
41618404,Пудомягское,2022,184.0,"Миграция, всего"
41618404,Пудомягское,2022,217.0,В пределах России
41618404,Пудомягское,2022,48.0,Внутрирегиональная
41618404,Пудомягское,2022,169.0,Межрегиональная
41618404,Пудомягское,2022,136.0,Внешняя (для региона)  миграция
41618408,Большеколпанское,2011,147.0,"Миграция, всего"
41618408,Большеколпанское,2011,123.0,В пределах России
41618408,Большеколпанское,2011,129.0,Межрегиональная
41618408,Большеколпанское,2011,24.0,Международная
41618408,Большеколпанское,2011,23.0,Со странами СНГ
41618408,Большеколпанское,2011,1.0,С другими зарубежными странами
41618408,Большеколпанское,2011,153.0,Внешняя (для региона)  миграция
41618408,Большеколпанское,2012,208.0,"Миграция, всего"
41618408,Большеколпанское,2012,83.0,В пределах России
41618408,Большеколпанское,2012,20.0,Внутрирегиональная
41618408,Большеколпанское,2012,63.0,Межрегиональная
41618408,Большеколпанское,2012,125.0,Международная
41618408,Большеколпанское,2012,126.0,Со странами СНГ
41618408,Большеколпанское,2012,188.0,Внешняя (для региона)  миграция
41618408,Большеколпанское,2013,122.0,"Миграция, всего"
41618408,Большеколпанское,2013,146.0,В пределах России
41618408,Большеколпанское,2013,28.0,Внутрирегиональная
41618408,Большеколпанское,2013,118.0,Межрегиональная
41618408,Большеколпанское,2013,3.0,С другими зарубежными странами
41618408,Большеколпанское,2013,94.0,Внешняя (для региона)  миграция
41618408,Большеколпанское,2014,180.0,"Миграция, всего"
41618408,Большеколпанское,2014,172.0,В пределах России
41618408,Большеколпанское,2014,34.0,Внутрирегиональная
41618408,Большеколпанское,2014,138.0,Межрегиональная
41618408,Большеколпанское,2014,8.0,Международная
41618408,Большеколпанское,2014,9.0,Со странами СНГ
41618408,Большеколпанское,2014,146.0,Внешняя (для региона)  миграция
41618408,Большеколпанское,2015,215.0,"Миграция, всего"
41618408,Большеколпанское,2015,210.0,В пределах России
41618408,Большеколпанское,2015,100.0,Внутрирегиональная
41618408,Большеколпанское,2015,110.0,Межрегиональная
41618408,Большеколпанское,2015,5.0,Международная
41618408,Большеколпанское,2015,4.0,Со странами СНГ
41618408,Большеколпанское,2015,1.0,С другими зарубежными странами
41618408,Большеколпанское,2015,115.0,Внешняя (для региона)  миграция
41618408,Большеколпанское,2016,53.0,"Миграция, всего"
41618408,Большеколпанское,2016,31.0,В пределах России
41618408,Большеколпанское,2016,32.0,Внутрирегиональная
41618408,Большеколпанское,2016,22.0,Международная
41618408,Большеколпанское,2016,19.0,Со странами СНГ
41618408,Большеколпанское,2016,3.0,С другими зарубежными странами
41618408,Большеколпанское,2016,21.0,Внешняя (для региона)  миграция
41618408,Большеколпанское,2017,21.0,Международная
41618408,Большеколпанское,2017,21.0,Со странами СНГ
41618408,Большеколпанское,2017,0.0,С другими зарубежными странами
41618408,Большеколпанское,2018,23.0,Международная
41618408,Большеколпанское,2018,22.0,Со странами СНГ
41618408,Большеколпанское,2018,1.0,С другими зарубежными странами
41618408,Большеколпанское,2021,48.0,"Миграция, всего"
41618408,Большеколпанское,2021,50.0,В пределах России
41618408,Большеколпанское,2021,75.0,Межрегиональная
41618408,Большеколпанское,2021,1.0,С другими зарубежными странами
41618408,Большеколпанское,2021,73.0,Внешняя (для региона)  миграция
41618408,Большеколпанское,2022,14.0,"Миграция, всего"
41618408,Большеколпанское,2022,44.0,В пределах России
41618408,Большеколпанское,2022,57.0,Межрегиональная
41618408,Большеколпанское,2022,1.0,С другими зарубежными странами
41618408,Большеколпанское,2022,27.0,Внешняя (для региона)  миграция
41618416,Веревское,2011,341.0,"Миграция, всего"
41618416,Веревское,2011,283.0,В пределах России
41618416,Веревское,2011,35.0,Внутрирегиональная
41618416,Веревское,2011,248.0,Межрегиональная
41618416,Веревское,2011,58.0,Международная
41618416,Веревское,2011,56.0,Со странами СНГ
41618416,Веревское,2011,2.0,С другими зарубежными странами
41618416,Веревское,2011,306.0,Внешняя (для региона)  миграция
41618416,Веревское,2012,261.0,"Миграция, всего"
41618416,Веревское,2012,114.0,В пределах России
41618416,Веревское,2012,21.0,Внутрирегиональная
41618416,Веревское,2012,93.0,Межрегиональная
41618416,Веревское,2012,147.0,Международная
41618416,Веревское,2012,136.0,Со странами СНГ
