oktmo,name,year,avgsalary
1634000,Поспелихинский муниципальный район,2018,22880.8
1634000,Поспелихинский муниципальный район,2019,25190.8
1634000,Поспелихинский муниципальный район,2020,27422.3
1634000,Поспелихинский муниципальный район,2021,31061.8
1634000,Поспелихинский муниципальный район,2022,35709.4
1635000,Ребрихинский муниципальный район,2017,18111.6
1635000,Ребрихинский муниципальный район,2018,21889.6
1635000,Ребрихинский муниципальный район,2019,23995.2
1635000,Ребрихинский муниципальный район,2020,26028.1
1635000,Ребрихинский муниципальный район,2021,28568.4
1635000,Ребрихинский муниципальный район,2022,31644.7
1636000,Родинский муниципальный район,2017,17985.6
1636000,Родинский муниципальный район,2018,22215.1
1636000,Родинский муниципальный район,2019,24457.2
1636000,Родинский муниципальный район,2020,26554.8
