oktmo,name,year,docsnum
68618450,Шапкинский сельсовет,2009,2.0
68618450,Шапкинский сельсовет,2012,1.0
68618450,Шапкинский сельсовет,2013,1.0
68620000,Никифоровский муниципальный район,2008,30.0
68620000,Никифоровский муниципальный район,2009,30.0
68620000,Никифоровский муниципальный район,2010,29.0
68620000,Никифоровский муниципальный район,2011,33.0
68620000,Никифоровский муниципальный район,2012,31.0
68620000,Никифоровский муниципальный район,2013,32.0
68620151,Дмитриевский поссовет,2008,28.0
68620151,Дмитриевский поссовет,2009,27.0
68620151,Дмитриевский поссовет,2010,26.0
68620151,Дмитриевский поссовет,2011,29.0
68620151,Дмитриевский поссовет,2012,27.0
68620151,Дмитриевский поссовет,2013,28.0
68620415,Екатерининский сельсовет,2008,1.0
68620415,Екатерининский сельсовет,2009,1.0
68620415,Екатерининский сельсовет,2010,1.0
68620415,Екатерининский сельсовет,2011,1.0
68620415,Екатерининский сельсовет,2012,1.0
68620415,Екатерининский сельсовет,2013,1.0
68620435,ND,2008,1.0
68620435,ND,2009,2.0
68620435,ND,2010,2.0
68620435,ND,2011,2.0
68620435,ND,2012,2.0
68620435,ND,2013,3.0
68620445,Юрловский сельсовет,2011,1.0
68620445,Юрловский сельсовет,2012,1.0
68622000,Первомайский муниципальный район,2008,47.0
68622000,Первомайский муниципальный район,2009,45.0
68622000,Первомайский муниципальный район,2010,42.0
68622000,Первомайский муниципальный район,2011,41.0
68622000,Первомайский муниципальный район,2012,39.0
68622000,Первомайский муниципальный район,2013,39.0
68622151,Первомайский поссовет,2008,44.0
68622151,Первомайский поссовет,2009,40.0
68622151,Первомайский поссовет,2010,37.0
68622151,Первомайский поссовет,2011,36.0
68622151,Первомайский поссовет,2012,35.0
68622151,Первомайский поссовет,2013,35.0
68622420,Козьмодемьяновский сельсовет,2013,0.0
68622452,Новоспасский сельсовет,2008,1.0
68622452,Новоспасский сельсовет,2009,1.0
68622452,Новоспасский сельсовет,2010,1.0
68622452,Новоспасский сельсовет,2011,1.0
68622452,Новоспасский сельсовет,2012,1.0
68622452,Новоспасский сельсовет,2013,1.0
68622460,Староклёнский сельсовет,2008,1.0
68622460,Староклёнский сельсовет,2009,1.0
68622460,Староклёнский сельсовет,2010,1.0
68622460,Староклёнский сельсовет,2011,1.0
68622460,Староклёнский сельсовет,2012,1.0
68622460,Староклёнский сельсовет,2013,1.0
68622470,Старосеславинский сельсовет,2009,2.0
68622470,Старосеславинский сельсовет,2010,2.0
68622470,Старосеславинский сельсовет,2011,2.0
68622480,Хоботовский сельсовет,2008,1.0
68622480,Хоботовский сельсовет,2009,1.0
68622480,Хоботовский сельсовет,2010,1.0
68622480,Хоботовский сельсовет,2011,1.0
68622480,Хоботовский сельсовет,2012,2.0
68622480,Хоботовский сельсовет,2013,2.0
68624000,Петровский муниципальный район,2008,30.0
68624000,Петровский муниципальный район,2009,31.0
68624000,Петровский муниципальный район,2010,28.0
68624000,Петровский муниципальный район,2011,26.0
68624000,Петровский муниципальный район,2012,26.0
68624000,Петровский муниципальный район,2013,25.0
68624405,Волчковский сельсовет,2008,2.0
68624405,Волчковский сельсовет,2009,2.0
68624405,Волчковский сельсовет,2010,2.0
68624405,Волчковский сельсовет,2011,1.0
68624405,Волчковский сельсовет,2012,2.0
68624405,Волчковский сельсовет,2013,1.0
68624440,Петровский сельсовет,2008,27.0
68624440,Петровский сельсовет,2009,28.0
68624440,Петровский сельсовет,2010,25.0
68624440,Петровский сельсовет,2011,24.0
68624440,Петровский сельсовет,2012,23.0
68624440,Петровский сельсовет,2013,23.0
68624475,Шехманский сельсовет,2008,1.0
68624475,Шехманский сельсовет,2009,1.0
68624475,Шехманский сельсовет,2010,1.0
68624475,Шехманский сельсовет,2011,1.0
68624475,Шехманский сельсовет,2012,1.0
68624475,Шехманский сельсовет,2013,1.0
68626000,Пичаевский муниципальный район,2008,26.0
68626000,Пичаевский муниципальный район,2009,25.0
68626000,Пичаевский муниципальный район,2010,23.0
68626000,Пичаевский муниципальный район,2011,23.0
68626000,Пичаевский муниципальный район,2012,21.0
68626000,Пичаевский муниципальный район,2013,21.0
68626405,Байловский сельсовет,2008,1.0
68626405,Байловский сельсовет,2009,1.0
68626405,Байловский сельсовет,2010,1.0
68626405,Байловский сельсовет,2011,1.0
68626415,Большешереметьевский сельсовет,2008,1.0
68626415,Большешереметьевский сельсовет,2009,1.0
68626415,Большешереметьевский сельсовет,2010,1.0
68626415,Большешереметьевский сельсовет,2011,1.0
68626415,Большешереметьевский сельсовет,2012,1.0
68626415,Большешереметьевский сельсовет,2013,1.0
68626450,Липовский сельсовет,2008,1.0
68626450,Липовский сельсовет,2009,1.0
68626450,Липовский сельсовет,2010,1.0
68626450,Липовский сельсовет,2011,1.0
68626450,Липовский сельсовет,2012,1.0
