oktmo,name,year,goodcompincome
29644000,Ферзиковский муниципальный район,2018,3376.0
29644000,Ферзиковский муниципальный район,2019,1591.0
29644402,поселок Ферзиково,2009,1303.0
29644402,поселок Ферзиково,2011,51.0
29644402,поселок Ферзиково,2012,77.0
29644402,поселок Ферзиково,2013,9.0
29644412,Бебелевский сельсовет,2009,524.0
29644412,Бебелевский сельсовет,2010,8199.0
29644412,Бебелевский сельсовет,2011,5252.0
29644412,Бебелевский сельсовет,2012,5165.0
29644428,Октябрьский сельсовет,2009,630.0
29644428,Октябрьский сельсовет,2010,970.0
29644428,Октябрьский сельсовет,2011,54.0
29644428,Октябрьский сельсовет,2012,900.0
29644428,Октябрьский сельсовет,2013,322.0
29644432,деревня Красный Городок,2009,74585.0
29644432,деревня Красный Городок,2010,4743.0
29644432,деревня Красный Городок,2011,2100.0
29644432,деревня Красный Городок,2012,8274.0
29644432,деревня Красный Городок,2013,2852.0
29646000,Хвастовичский муниципальный район,2009,30612.0
29646000,Хвастовичский муниципальный район,2010,33995.0
29646000,Хвастовичский муниципальный район,2011,26409.0
29646000,Хвастовичский муниципальный район,2012,17080.0
29646000,Хвастовичский муниципальный район,2013,28252.0
29646000,Хвастовичский муниципальный район,2014,53081.0
29646000,Хвастовичский муниципальный район,2015,39047.0
29646000,Хвастовичский муниципальный район,2016,25180.0
29646000,Хвастовичский муниципальный район,2017,43533.0
29646000,Хвастовичский муниципальный район,2018,29977.0
29646000,Хвастовичский муниципальный район,2019,33656.0
29646000,Хвастовичский муниципальный район,2020,41422.0
29646000,Хвастовичский муниципальный район,2021,51670.0
29646000,Хвастовичский муниципальный район,2022,112844.0
